Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,IWH,IWD,IWA,datetime,season,game_day,league,result,goal_diff,odds_diff,game_id
19/08/16,La Coruna,Eibar,2,1,H,2.0,3.3,3.6,2016-08-19,2016/2017,1,SP1,2-1,1,-1.6,2016-08-19La CorunaEibar
19/08/16,Malaga,Osasuna,1,1,D,1.7,3.6,4.7,2016-08-19,2016/2017,1,SP1,1-1,0,-3.0,2016-08-19MalagaOsasuna
20/08/16,Barcelona,Betis,6,2,H,1.1,8.0,20.0,2016-08-20,2016/2017,1,SP1,6-2,4,-18.9,2016-08-20BarcelonaBetis
20/08/16,Granada,Villarreal,1,1,D,2.6,3.2,2.6,2016-08-20,2016/2017,1,SP1,1-1,0,0.0,2016-08-20GranadaVillarreal
20/08/16,Sevilla,Espanol,6,4,H,1.6,3.7,5.4,2016-08-20,2016/2017,1,SP1,6-4,2,-3.8000000000000003,2016-08-20SevillaEspanol
21/08/16,Ath Madrid,Alaves,1,1,D,1.22,5.5,12.0,2016-08-21,2016/2017,1,SP1,1-1,0,-10.78,2016-08-21Ath MadridAlaves
21/08/16,Sociedad,Real Madrid,0,3,A,4.5,3.7,1.7,2016-08-21,2016/2017,1,SP1,0-3,-3,2.8,2016-08-21SociedadReal Madrid
21/08/16,Sp Gijon,Ath Bilbao,2,1,H,3.6,3.3,2.0,2016-08-21,2016/2017,1,SP1,2-1,1,1.6,2016-08-21Sp GijonAth Bilbao
22/08/16,Celta,Leganes,0,1,A,1.6,3.7,5.4,2016-08-22,2016/2017,1,SP1,0-1,-1,-3.8000000000000003,2016-08-22CeltaLeganes
22/08/16,Valencia,Las Palmas,2,4,A,1.75,3.5,4.5,2016-08-22,2016/2017,2,SP1,2-4,-2,-2.75,2016-08-22ValenciaLas Palmas
26/08/16,Betis,La Coruna,0,0,D,2.3,3.3,2.9,2016-08-26,2016/2017,2,SP1,0-0,0,-0.6000000000000001,2016-08-26BetisLa Coruna
