Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,IWH,IWD,IWA,datetime,season,game_day,league,result,goal_diff,odds_diff,game_id
11/08/07,Aston Villa,Liverpool,1,2,A,3.6,3.2,1.9,2007-08-11,2007/2008,1,E0,1-2,-1,1.7000000000000002,2007-08-11Aston VillaLiverpool
11/08/07,Bolton,Newcastle,1,3,A,2.2,3.1,3.0,2007-08-11,2007/2008,1,E0,1-3,-2,-0.7999999999999998,2007-08-11BoltonNewcastle
11/08/07,Derby,Portsmouth,2,2,D,2.7,3.1,2.4,2007-08-11,2007/2008,1,E0,2-2,0,0.30000000000000027,2007-08-11DerbyPortsmouth
11/08/07,Everton,Wigan,2,1,H,1.65,3.5,4.5,2007-08-11,2007/2008,1,E0,2-1,1,-2.85,2007-08-11EvertonWigan
11/08/07,Middlesbrough,Blackburn,1,2,A,2.3,3.1,2.8,2007-08-11,2007/2008,1,E0,1-2,-1,-0.5,2007-08-11MiddlesbroughBlackburn
11/08/07,Sunderland,Tottenham,1,0,H,3.0,3.1,2.2,2007-08-11,2007/2008,1,E0,1-0,1,0.7999999999999998,2007-08-11SunderlandTottenham
11/08/07,West Ham,Man City,0,2,A,2.0,3.2,3.3,2007-08-11,2007/2008,1,E0,0-2,-2,-1.2999999999999998,2007-08-11West HamMan City
12/08/07,Arsenal,Fulham,2,1,H,1.35,4.2,7.5,2007-08-12,2007/2008,1,E0,2-1,1,-6.15,2007-08-12ArsenalFulham
12/08/07,Chelsea,Birmingham,3,2,H,1.2,5.2,11.0,2007-08-12,2007/2008,1,E0,3-2,1,-9.8,2007-08-12ChelseaBirmingham
12/08/07,Man United,Reading,0,0,D,1.2,5.2,11.0,2007-08-12,2007/2008,2,E0,0-0,0,-9.8,2007-08-12Man UnitedReading
14/08/07,Tottenham,Everton,1,3,A,1.8,3.2,4.0,2007-08-14,2007/2008,2,E0,1-3,-2,-2.2,2007-08-14TottenhamEverton
15/08/07,Birmingham,Sunderland,2,2,D,2.2,3.1,3.0,2007-08-15,2007/2008,2,E0,2-2,0,-0.7999999999999998,2007-08-15BirminghamSunderland
15/08/07,Fulham,Bolton,2,1,H,2.1,3.1,3.2,2007-08-15,2007/2008,2,E0,2-1,1,-1.1,2007-08-15FulhamBolton
15/08/07,Man City,Derby,1,0,H,1.6,3.5,5.0,2007-08-15,2007/2008,2,E0,1-0,1,-3.4,2007-08-15Man CityDerby
15/08/07,Portsmouth,Man United,1,1,D,4.3,3.4,1.7,2007-08-15,2007/2008,2,E0,1-1,0,2.5999999999999996,2007-08-15PortsmouthMan United
15/08/07,Reading,Chelsea,1,2,A,4.8,3.6,1.6,2007-08-15,2007/2008,2,E0,1-2,-1,3.1999999999999997,2007-08-15ReadingChelsea
15/08/07,Wigan,Middlesbrough,1,0,H,2.3,3.1,2.8,2007-08-15,2007/2008,2,E0,1-0,1,-0.5,2007-08-15WiganMiddlesbrough
18/08/07,Birmingham,West Ham,0,1,A,2.4,3.1,2.7,2007-08-18,2007/2008,2,E0,0-1,-1,-0.30000000000000027,2007-08-18BirminghamWest Ham
18/08/07,Fulham,Middlesbrough,1,2,A,2.1,3.2,3.1,2007-08-18,2007/2008,3,E0,1-2,-1,-1.0,2007-08-18FulhamMiddlesbrough
18/08/07,Newcastle,Aston Villa,0,0,D,1.8,3.2,4.0,2007-08-18,2007/2008,3,E0,0-0,0,-2.2,2007-08-18NewcastleAston Villa
18/08/07,Portsmouth,Bolton,3,1,H,1.85,3.2,3.8,2007-08-18,2007/2008,3,E0,3-1,2,-1.9499999999999997,2007-08-18PortsmouthBolton
18/08/07,Reading,Everton,1,0,H,2.3,3.1,2.8,2007-08-18,2007/2008,3,E0,1-0,1,-0.5,2007-08-18ReadingEverton
18/08/07,Tottenham,Derby,4,0,H,1.5,3.8,5.5,2007-08-18,2007/2008,3,E0,4-0,4,-4.0,2007-08-18TottenhamDerby
18/08/07,Wigan,Sunderland,3,0,H,2.3,3.1,2.8,2007-08-18,2007/2008,3,E0,3-0,3,-0.5,2007-08-18WiganSunderland
19/08/07,Blackburn,Arsenal,1,1,D,3.0,3.1,2.2,2007-08-19,2007/2008,3,E0,1-1,0,0.7999999999999998,2007-08-19BlackburnArsenal
19/08/07,Liverpool,Chelsea,1,1,D,2.3,3.0,2.9,2007-08-19,2007/2008,3,E0,1-1,0,-0.6000000000000001,2007-08-19LiverpoolChelsea
19/08/07,Man City,Man United,1,0,H,3.6,3.2,1.9,2007-08-19,2007/2008,3,E0,1-0,1,1.7000000000000002,2007-08-19Man CityMan United
25/08/07,Arsenal,Man City,1,0,H,1.65,3.5,4.5,2007-08-25,2007/2008,4,E0,1-0,1,-2.85,2007-08-25ArsenalMan City
25/08/07,Aston Villa,Fulham,2,1,H,1.85,3.2,3.8,2007-08-25,2007/2008,4,E0,2-1,1,-1.9499999999999997,2007-08-25Aston VillaFulham
25/08/07,Bolton,Reading,3,0,H,2.2,3.2,2.9,2007-08-25,2007/2008,4,E0,3-0,3,-0.6999999999999997,2007-08-25BoltonReading
25/08/07,Chelsea,Portsmouth,1,0,H,1.27,4.6,9.0,2007-08-25,2007/2008,4,E0,1-0,1,-7.73,2007-08-25ChelseaPortsmouth
25/08/07,Derby,Birmingham,1,2,A,2.3,3.1,2.8,2007-08-25,2007/2008,4,E0,1-2,-1,-0.5,2007-08-25DerbyBirmingham
25/08/07,Everton,Blackburn,1,1,D,2.1,3.1,3.2,2007-08-25,2007/2008,4,E0,1-1,0,-1.1,2007-08-25EvertonBlackburn
25/08/07,Sunderland,Liverpool,0,2,A,4.5,3.5,1.65,2007-08-25,2007/2008,4,E0,0-2,-2,2.85,2007-08-25SunderlandLiverpool
25/08/07,West Ham,Wigan,1,1,D,1.9,3.2,3.6,2007-08-25,2007/2008,4,E0,1-1,0,-1.7000000000000002,2007-08-25West HamWigan
26/08/07,Man United,Tottenham,1,0,H,1.55,3.7,5.0,2007-08-26,2007/2008,4,E0,1-0,1,-3.45,2007-08-26Man UnitedTottenham
26/08/07,Middlesbrough,Newcastle,2,2,D,2.5,3.2,2.5,2007-08-26,2007/2008,5,E0,2-2,0,0.0,2007-08-26MiddlesbroughNewcastle
01/09/07,Bolton,Everton,1,2,A,2.3,3.1,2.8,2007-09-01,2007/2008,5,E0,1-2,-1,-0.5,2007-09-01BoltonEverton
01/09/07,Fulham,Tottenham,3,3,D,2.8,3.1,2.3,2007-09-01,2007/2008,5,E0,3-3,0,0.5,2007-09-01FulhamTottenham
01/09/07,Liverpool,Derby,6,0,H,1.2,5.2,11.0,2007-09-01,2007/2008,5,E0,6-0,6,-9.8,2007-09-01LiverpoolDerby
01/09/07,Man United,Sunderland,1,0,H,1.2,5.2,11.0,2007-09-01,2007/2008,5,E0,1-0,1,-9.8,2007-09-01Man UnitedSunderland
01/09/07,Middlesbrough,Birmingham,2,0,H,2.0,3.2,3.3,2007-09-01,2007/2008,5,E0,2-0,2,-1.2999999999999998,2007-09-01MiddlesbroughBirmingham
01/09/07,Newcastle,Wigan,1,0,H,1.7,3.4,4.3,2007-09-01,2007/2008,5,E0,1-0,1,-2.5999999999999996,2007-09-01NewcastleWigan
01/09/07,Reading,West Ham,0,3,A,2.1,3.1,3.2,2007-09-01,2007/2008,5,E0,0-3,-3,-1.1,2007-09-01ReadingWest Ham
02/09/07,Arsenal,Portsmouth,3,1,H,1.5,3.8,5.5,2007-09-02,2007/2008,5,E0,3-1,2,-4.0,2007-09-02ArsenalPortsmouth
02/09/07,Aston Villa,Chelsea,2,0,H,4.0,3.2,1.8,2007-09-02,2007/2008,6,E0,2-0,2,2.2,2007-09-02Aston VillaChelsea
02/09/07,Blackburn,Man City,1,0,H,2.1,3.1,3.2,2007-09-02,2007/2008,6,E0,1-0,1,-1.1,2007-09-02BlackburnMan City
