game_id,HomeTeam,AwayTeam,home_score,away_score,season,datetime,elo_home,elo_away
2014-12-14Ath MadridVillarreal,Ath Madrid,Villarreal,0,1,2014/2015,2014-12-14,952.1866563200479,923.02523104273
2014-12-14EspanolGranada,Espanol,Granada,2,1,2014/2015,2014-12-14,711.9002732233166,533.5395255175366
2014-12-14SevillaEibar,Sevilla,Eibar,0,0,2014/2015,2014-12-14,829.0763983676272,735.9703140929656
2014-12-14SociedadAth Bilbao,Sociedad,Ath Bilbao,1,1,2014/2015,2014-12-14,817.139798568449,811.2426944116414
2014-12-15La CorunaElche,La Coruna,Elche,1,0,2014/2015,2014-12-15,562.3252345616672,650.8652279256397
2014-12-19CeltaAlmeria,Celta,Almeria,0,1,2014/2015,2014-12-19,774.2196052637428,667.3950893229382
2014-12-20BarcelonaCordoba,Barcelona,Cordoba,5,0,2014/2015,2014-12-20,1098.2337510284497,618.6373366050206
2014-12-20EibarValencia,Eibar,Valencia,0,1,2014/2015,2014-12-20,735.3904647528534,929.9702065412432
2014-12-20LevanteSociedad,Levante,Sociedad,1,1,2014/2015,2014-12-20,583.70834416135,813.1662566933051
2014-12-20VallecanoEspanol,Vallecano,Espanol,1,3,2014/2015,2014-12-20,583.3350651064972,720.433317281351
2014-12-21Ath BilbaoAth Madrid,Ath Bilbao,Ath Madrid,1,4,2014/2015,2014-12-21,799.9447498029049,961.883553243679
2014-12-21ElcheMalaga,Elche,Malaga,1,2,2014/2015,2014-12-21,647.2135597716856,769.8920364995213
2014-12-21GranadaGetafe,Granada,Getafe,1,1,2014/2015,2014-12-21,530.0328338345018,663.9545409168184
2014-12-21VillarrealLa Coruna,Villarreal,La Coruna,3,0,2014/2015,2014-12-21,917.5976478121986,564.0910226104177
2015-01-03Ath MadridLevante,Ath Madrid,Levante,3,1,2014/2015,2015-01-03,958.6509472935186,584.2559154765188
2015-01-03ElcheVillarreal,Elche,Villarreal,2,2,2014/2015,2015-01-03,648.524608027167,918.9624547693177
2015-01-03La CorunaAth Bilbao,La Coruna,Ath Bilbao,1,0,2014/2015,2015-01-03,569.1242402667235,792.8160274582805
2015-01-03MalagaAlmeria,Malaga,Almeria,1,2,2014/2015,2015-01-03,765.8645621699468,670.8157072467809
2015-01-03SevillaCelta,Sevilla,Celta,1,0,2014/2015,2015-01-03,829.4295903528366,775.3475743590527
2015-01-04EspanolEibar,Espanol,Eibar,1,2,2014/2015,2015-01-04,716.2249869394759,737.423854118278
2015-01-04GetafeVallecano,Getafe,Vallecano,1,2,2014/2015,2015-01-04,663.5311632838004,590.7408324039196
2015-01-04SociedadBarcelona,Sociedad,Barcelona,1,0,2014/2015,2015-01-04,808.9826029626086,1097.55344423131
2015-01-04ValenciaReal Madrid,Valencia,Real Madrid,2,1,2014/2015,2015-01-04,938.8484678143417,1189.1874048247294
2015-01-05CordobaGranada,Cordoba,Granada,2,0,2014/2015,2015-01-05,622.4642973797651,527.980772005154
2015-01-09LevanteLa Coruna,Levante,La Coruna,0,0,2014/2015,2015-01-09,585.8075218727064,571.5420566925336
2015-01-10CeltaValencia,Celta,Valencia,1,1,2014/2015,2015-01-10,772.3844726868374,942.616510568561
2015-01-10EibarGetafe,Eibar,Getafe,2,1,2014/2015,2015-01-10,737.8226420701523,667.4698028604894
2015-01-10MalagaVillarreal,Malaga,Villarreal,1,1,2014/2015,2015-01-10,767.2761094000647,917.00603993306
2015-01-10Real MadridEspanol,Real Madrid,Espanol,3,0,2014/2015,2015-01-10,1194.8975342061965,716.4367317087394
2015-01-11AlmeriaSevilla,Almeria,Sevilla,0,2,2014/2015,2015-01-11,664.5999526272436,830.36183230196
2015-01-11Ath BilbaoElche,Ath Bilbao,Elche,1,2,2014/2015,2015-01-11,784.9476286217482,652.5629111383507
2015-01-11BarcelonaAth Madrid,Barcelona,Ath Madrid,3,1,2014/2015,2015-01-11,1100.4835364972053,955.0104604713563
2015-01-11GranadaSociedad,Granada,Sociedad,1,1,2014/2015,2015-01-11,521.393735066467,804.2014675331204
2015-01-12VallecanoCordoba,Vallecano,Cordoba,0,1,2014/2015,2015-01-12,591.2155748548234,616.5010556995859
2015-01-16CordobaEibar,Cordoba,Eibar,1,1,2014/2015,2015-01-16,616.8581537145794,735.8957309448291
2015-01-17EspanolCelta,Espanol,Celta,1,0,2014/2015,2015-01-17,721.8284618458316,770.3386721254909
2015-01-17SociedadVallecano,Sociedad,Vallecano,0,1,2014/2015,2015-01-17,784.7304905474034,591.5303820399354
