Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,IWH,IWD,IWA,datetime,season,game_day,league,result,goal_diff,odds_diff,game_id
30/08/14,Chievo,Juventus,0.0,1.0,A,5.6,3.9,1.55,2014-08-30,2014/2015,1,I1,0-1,-1.0,4.05,2014-08-30ChievoJuventus
30/08/14,Roma,Fiorentina,2.0,0.0,H,1.7,3.6,4.7,2014-08-30,2014/2015,1,I1,2-0,2.0,-3.0,2014-08-30RomaFiorentina
31/08/14,Atalanta,Verona,0.0,0.0,D,2.1,3.3,3.3,2014-08-31,2014/2015,1,I1,0-0,0.0,-1.1999999999999997,2014-08-31AtalantaVerona
31/08/14,Cesena,Parma,1.0,0.0,H,2.85,3.2,2.4,2014-08-31,2014/2015,1,I1,1-0,1.0,0.4500000000000002,2014-08-31CesenaParma
31/08/14,Genoa,Napoli,1.0,2.0,A,3.3,3.3,2.1,2014-08-31,2014/2015,1,I1,1-2,-1.0,1.1999999999999997,2014-08-31GenoaNapoli
31/08/14,Milan,Lazio,3.0,1.0,H,2.0,3.3,3.6,2014-08-31,2014/2015,1,I1,3-1,2.0,-1.6,2014-08-31MilanLazio
31/08/14,Palermo,Sampdoria,1.0,1.0,D,2.1,3.3,3.3,2014-08-31,2014/2015,1,I1,1-1,0.0,-1.1999999999999997,2014-08-31PalermoSampdoria
31/08/14,Sassuolo,Cagliari,1.0,1.0,D,2.3,3.3,2.9,2014-08-31,2014/2015,1,I1,1-1,0.0,-0.6000000000000001,2014-08-31SassuoloCagliari
31/08/14,Torino,Inter,0.0,0.0,D,2.75,3.3,2.4,2014-08-31,2014/2015,1,I1,0-0,0.0,0.3500000000000001,2014-08-31TorinoInter
31/08/14,Udinese,Empoli,2.0,0.0,H,1.8,3.5,4.2,2014-08-31,2014/2015,2,I1,2-0,2.0,-2.4000000000000004,2014-08-31UdineseEmpoli
13/09/14,Empoli,Roma,0.0,1.0,A,5.4,3.7,1.6,2014-09-13,2014/2015,2,I1,0-1,-1.0,3.8000000000000003,2014-09-13EmpoliRoma
