Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,IWH,IWD,IWA,datetime,season,game_day,league,result,goal_diff,odds_diff,game_id
23/08/14,Almeria,Espanol,1,1,D,2.5,3.3,2.65,2014-08-23,2014/2015,1,SP1,1-1,0,-0.1499999999999999,2014-08-23AlmeriaEspanol
23/08/14,Granada,La Coruna,2,1,H,2.0,3.3,3.6,2014-08-23,2014/2015,1,SP1,2-1,1,-1.6,2014-08-23GranadaLa Coruna
23/08/14,Malaga,Ath Bilbao,1,0,H,2.6,3.2,2.6,2014-08-23,2014/2015,1,SP1,1-0,1,0.0,2014-08-23MalagaAth Bilbao
23/08/14,Sevilla,Valencia,1,1,D,2.1,3.3,3.3,2014-08-23,2014/2015,1,SP1,1-1,0,-1.1999999999999997,2014-08-23SevillaValencia
24/08/14,Barcelona,Elche,3,0,H,1.1,8.0,20.0,2014-08-24,2014/2015,1,SP1,3-0,3,-18.9,2014-08-24BarcelonaElche
24/08/14,Celta,Getafe,3,1,H,1.95,3.4,3.65,2014-08-24,2014/2015,1,SP1,3-1,2,-1.7,2014-08-24CeltaGetafe
24/08/14,Eibar,Sociedad,1,0,H,3.1,3.3,2.2,2014-08-24,2014/2015,1,SP1,1-0,1,0.8999999999999999,2014-08-24EibarSociedad
24/08/14,Levante,Villarreal,0,2,A,3.1,3.3,2.2,2014-08-24,2014/2015,1,SP1,0-2,-2,0.8999999999999999,2014-08-24LevanteVillarreal
25/08/14,Real Madrid,Cordoba,2,0,H,1.07,9.5,22.0,2014-08-25,2014/2015,1,SP1,2-0,2,-20.93,2014-08-25Real MadridCordoba
25/08/14,Vallecano,Ath Madrid,0,0,D,6.1,4.0,1.5,2014-08-25,2014/2015,2,SP1,0-0,0,4.6,2014-08-25VallecanoAth Madrid
29/08/14,Getafe,Almeria,1,0,H,2.1,3.3,3.3,2014-08-29,2014/2015,2,SP1,1-0,1,-1.1999999999999997,2014-08-29GetafeAlmeria
29/08/14,Valencia,Malaga,3,0,H,1.6,3.7,5.4,2014-08-29,2014/2015,2,SP1,3-0,3,-3.8000000000000003,2014-08-29ValenciaMalaga
30/08/14,Ath Bilbao,Levante,3,0,H,1.37,4.6,7.5,2014-08-30,2014/2015,2,SP1,3-0,3,-6.13,2014-08-30Ath BilbaoLevante
30/08/14,Ath Madrid,Eibar,2,1,H,1.25,5.5,10.3,2014-08-30,2014/2015,2,SP1,2-1,1,-9.05,2014-08-30Ath MadridEibar
30/08/14,Cordoba,Celta,1,1,D,2.9,3.3,2.3,2014-08-30,2014/2015,2,SP1,1-1,0,0.6000000000000001,2014-08-30CordobaCelta
30/08/14,Espanol,Sevilla,1,2,A,2.5,3.3,2.65,2014-08-30,2014/2015,2,SP1,1-2,-1,-0.1499999999999999,2014-08-30EspanolSevilla
31/08/14,Elche,Granada,1,1,D,2.2,3.3,3.1,2014-08-31,2014/2015,2,SP1,1-1,0,-0.8999999999999999,2014-08-31ElcheGranada
31/08/14,La Coruna,Vallecano,2,2,D,2.2,3.3,3.1,2014-08-31,2014/2015,2,SP1,2-2,0,-0.8999999999999999,2014-08-31La CorunaVallecano
31/08/14,Sociedad,Real Madrid,4,2,H,7.0,4.0,1.45,2014-08-31,2014/2015,3,SP1,4-2,2,5.55,2014-08-31SociedadReal Madrid
31/08/14,Villarreal,Barcelona,0,1,A,5.3,4.1,1.55,2014-08-31,2014/2015,3,SP1,0-1,-1,3.75,2014-08-31VillarrealBarcelona
12/09/14,Almeria,Cordoba,1,1,D,1.9,3.45,3.8,2014-09-12,2014/2015,3,SP1,1-1,0,-1.9,2014-09-12AlmeriaCordoba
13/09/14,Barcelona,Ath Bilbao,2,0,H,1.33,5.0,7.8,2014-09-13,2014/2015,3,SP1,2-0,2,-6.47,2014-09-13BarcelonaAth Bilbao
13/09/14,Celta,Sociedad,2,2,D,2.2,3.3,3.1,2014-09-13,2014/2015,3,SP1,2-2,0,-0.8999999999999999,2014-09-13CeltaSociedad
13/09/14,Malaga,Levante,0,0,D,1.65,3.7,4.9,2014-09-13,2014/2015,3,SP1,0-0,0,-3.2500000000000004,2014-09-13MalagaLevante
13/09/14,Real Madrid,Ath Madrid,1,2,A,1.65,3.8,4.7,2014-09-13,2014/2015,3,SP1,1-2,-1,-3.0500000000000003,2014-09-13Real MadridAth Madrid
14/09/14,Granada,Villarreal,0,0,D,3.6,3.3,2.0,2014-09-14,2014/2015,3,SP1,0-0,0,1.6,2014-09-14GranadaVillarreal
14/09/14,Sevilla,Getafe,2,0,H,1.45,4.0,7.0,2014-09-14,2014/2015,3,SP1,2-0,2,-5.55,2014-09-14SevillaGetafe
14/09/14,Valencia,Espanol,3,1,H,1.6,3.9,5.0,2014-09-14,2014/2015,4,SP1,3-1,2,-3.4,2014-09-14ValenciaEspanol
14/09/14,Vallecano,Elche,2,3,A,1.8,3.5,4.2,2014-09-14,2014/2015,4,SP1,2-3,-1,-2.4000000000000004,2014-09-14VallecanoElche
15/09/14,Eibar,La Coruna,0,1,A,2.2,3.3,3.1,2014-09-15,2014/2015,4,SP1,0-1,-1,-0.8999999999999999,2014-09-15EibarLa Coruna
19/09/14,Elche,Eibar,0,2,A,2.2,3.2,3.2,2014-09-19,2014/2015,4,SP1,0-2,-2,-1.0,2014-09-19ElcheEibar
20/09/14,Ath Bilbao,Granada,0,1,A,1.45,4.0,7.0,2014-09-20,2014/2015,4,SP1,0-1,-1,-5.55,2014-09-20Ath BilbaoGranada
20/09/14,Ath Madrid,Celta,2,2,D,1.5,4.0,6.1,2014-09-20,2014/2015,4,SP1,2-2,0,-4.6,2014-09-20Ath MadridCelta
20/09/14,Espanol,Malaga,2,2,D,2.1,3.3,3.3,2014-09-20,2014/2015,4,SP1,2-2,0,-1.1999999999999997,2014-09-20EspanolMalaga
20/09/14,La Coruna,Real Madrid,2,8,A,7.2,5.0,1.35,2014-09-20,2014/2015,4,SP1,2-8,-6,5.85,2014-09-20La CorunaReal Madrid
21/09/14,Cordoba,Sevilla,1,3,A,3.8,3.45,1.9,2014-09-21,2014/2015,4,SP1,1-3,-2,1.9,2014-09-21CordobaSevilla
21/09/14,Levante,Barcelona,0,5,A,12.0,5.5,1.22,2014-09-21,2014/2015,5,SP1,0-5,-5,10.78,2014-09-21LevanteBarcelona
