Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,IWH,IWD,IWA,datetime,season,game_day,league,result,goal_diff,odds_diff,game_id
13/08/16,Burnley,Swansea,0,1,A,2.5,3.3,2.65,2016-08-13,2016/2017,1,E0,0-1,-1,-0.1499999999999999,2016-08-13BurnleySwansea
13/08/16,Crystal Palace,West Brom,0,1,A,2.1,3.3,3.3,2016-08-13,2016/2017,1,E0,0-1,-1,-1.1999999999999997,2016-08-13Crystal PalaceWest Brom
13/08/16,Everton,Tottenham,1,1,D,2.65,3.3,2.5,2016-08-13,2016/2017,1,E0,1-1,0,0.1499999999999999,2016-08-13EvertonTottenham
13/08/16,Hull,Leicester,2,1,H,3.3,3.3,2.1,2016-08-13,2016/2017,1,E0,2-1,1,1.1999999999999997,2016-08-13HullLeicester
13/08/16,Man City,Sunderland,2,1,H,1.25,5.5,10.3,2016-08-13,2016/2017,1,E0,2-1,1,-9.05,2016-08-13Man CitySunderland
13/08/16,Middlesbrough,Stoke,1,1,D,2.3,3.3,2.9,2016-08-13,2016/2017,1,E0,1-1,0,-0.6000000000000001,2016-08-13MiddlesbroughStoke
13/08/16,Southampton,Watford,1,1,D,1.8,3.5,4.2,2016-08-13,2016/2017,1,E0,1-1,0,-2.4000000000000004,2016-08-13SouthamptonWatford
14/08/16,Arsenal,Liverpool,3,4,A,2.3,3.3,2.9,2016-08-14,2016/2017,1,E0,3-4,-1,-0.6000000000000001,2016-08-14ArsenalLiverpool
14/08/16,Bournemouth,Man United,1,3,A,4.5,3.5,1.75,2016-08-14,2016/2017,1,E0,1-3,-2,2.75,2016-08-14BournemouthMan United
15/08/16,Chelsea,West Ham,2,1,H,1.65,3.6,5.1,2016-08-15,2016/2017,2,E0,2-1,1,-3.4499999999999997,2016-08-15ChelseaWest Ham
19/08/16,Man United,Southampton,2,0,H,1.4,4.4,7.3,2016-08-19,2016/2017,2,E0,2-0,2,-5.9,2016-08-19Man UnitedSouthampton
20/08/16,Burnley,Liverpool,2,0,H,5.6,3.9,1.55,2016-08-20,2016/2017,2,E0,2-0,2,4.05,2016-08-20BurnleyLiverpool
20/08/16,Leicester,Arsenal,0,0,D,2.75,3.3,2.4,2016-08-20,2016/2017,2,E0,0-0,0,0.3500000000000001,2016-08-20LeicesterArsenal
20/08/16,Stoke,Man City,1,4,A,4.7,3.6,1.7,2016-08-20,2016/2017,2,E0,1-4,-3,3.0,2016-08-20StokeMan City
20/08/16,Swansea,Hull,0,2,A,1.8,3.5,4.2,2016-08-20,2016/2017,2,E0,0-2,-2,-2.4000000000000004,2016-08-20SwanseaHull
20/08/16,Tottenham,Crystal Palace,1,0,H,1.5,4.0,6.1,2016-08-20,2016/2017,2,E0,1-0,1,-4.6,2016-08-20TottenhamCrystal Palace
20/08/16,Watford,Chelsea,1,2,A,4.2,3.5,1.8,2016-08-20,2016/2017,2,E0,1-2,-1,2.4000000000000004,2016-08-20WatfordChelsea
