Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,IWH,IWD,IWA,datetime,season,game_day,league,result,goal_diff,odds_diff,game_id
11/08/06,Bayern Munich,Dortmund,2,0,H,1.55,3.7,5.0,2006-08-11,2006/2007,1,D1,2-0,2,-3.45,2006-08-11Bayern MunichDortmund
12/08/06,Hamburg,Bielefeld,1,1,D,1.4,4.0,6.5,2006-08-12,2006/2007,1,D1,1-1,0,-5.1,2006-08-12HamburgBielefeld
12/08/06,Leverkusen,Aachen,3,0,H,1.45,3.9,6.0,2006-08-12,2006/2007,1,D1,3-0,3,-4.55,2006-08-12LeverkusenAachen
12/08/06,Mainz,Bochum,2,1,H,2.0,3.2,3.3,2006-08-12,2006/2007,1,D1,2-1,1,-1.2999999999999998,2006-08-12MainzBochum
12/08/06,M'gladbach,Cottbus,2,0,H,1.6,3.6,4.8,2006-08-12,2006/2007,1,D1,2-0,2,-3.1999999999999997,2006-08-12M'gladbachCottbus
12/08/06,Schalke 04,Ein Frankfurt,1,1,D,1.5,3.8,5.5,2006-08-12,2006/2007,1,D1,1-1,0,-4.0,2006-08-12Schalke 04Ein Frankfurt
12/08/06,Stuttgart,Nurnberg,0,3,A,1.8,3.2,4.0,2006-08-12,2006/2007,1,D1,0-3,-3,-2.2,2006-08-12StuttgartNurnberg
13/08/06,Hannover,Werder Bremen,2,4,A,3.6,3.2,1.9,2006-08-13,2006/2007,1,D1,2-4,-2,1.7000000000000002,2006-08-13HannoverWerder Bremen
13/08/06,Wolfsburg,Hertha,0,0,D,2.4,3.1,2.7,2006-08-13,2006/2007,1,D1,0-0,0,-0.30000000000000027,2006-08-13WolfsburgHertha
18/08/06,Nurnberg,M'gladbach,1,0,H,1.9,3.2,3.6,2006-08-18,2006/2007,2,D1,1-0,1,-1.7000000000000002,2006-08-18NurnbergM'gladbach
19/08/06,Aachen,Schalke 04,0,1,A,3.8,3.2,1.85,2006-08-19,2006/2007,2,D1,0-1,-1,1.9499999999999997,2006-08-19AachenSchalke 04
19/08/06,Cottbus,Hamburg,2,2,D,3.8,3.2,1.85,2006-08-19,2006/2007,2,D1,2-2,0,1.9499999999999997,2006-08-19CottbusHamburg
19/08/06,Dortmund,Mainz,1,1,D,1.55,3.7,5.0,2006-08-19,2006/2007,2,D1,1-1,0,-3.45,2006-08-19DortmundMainz
19/08/06,Ein Frankfurt,Wolfsburg,0,0,D,2.0,3.2,3.3,2006-08-19,2006/2007,2,D1,0-0,0,-1.2999999999999998,2006-08-19Ein FrankfurtWolfsburg
19/08/06,Hertha,Hannover,4,0,H,1.8,3.2,4.0,2006-08-19,2006/2007,2,D1,4-0,4,-2.2,2006-08-19HerthaHannover
19/08/06,Werder Bremen,Leverkusen,2,1,H,1.6,3.6,4.8,2006-08-19,2006/2007,2,D1,2-1,1,-3.1999999999999997,2006-08-19Werder BremenLeverkusen
20/08/06,Bielefeld,Stuttgart,2,3,A,2.5,3.1,2.6,2006-08-20,2006/2007,2,D1,2-3,-1,-0.10000000000000009,2006-08-20BielefeldStuttgart
20/08/06,Bochum,Bayern Munich,1,2,A,4.8,3.6,1.6,2006-08-20,2006/2007,2,D1,1-2,-1,3.1999999999999997,2006-08-20BochumBayern Munich
25/08/06,Schalke 04,Werder Bremen,2,0,H,2.4,3.2,2.6,2006-08-25,2006/2007,3,D1,2-0,2,-0.20000000000000018,2006-08-25Schalke 04Werder Bremen
26/08/06,Bayern Munich,Nurnberg,0,0,D,1.35,4.2,7.5,2006-08-26,2006/2007,3,D1,0-0,0,-6.15,2006-08-26Bayern MunichNurnberg
26/08/06,Bochum,Cottbus,0,1,A,1.85,3.2,3.8,2006-08-26,2006/2007,3,D1,0-1,-1,-1.9499999999999997,2006-08-26BochumCottbus
26/08/06,Hannover,Aachen,0,3,A,1.7,3.4,4.3,2006-08-26,2006/2007,3,D1,0-3,-3,-2.5999999999999996,2006-08-26HannoverAachen
26/08/06,Leverkusen,Wolfsburg,1,1,D,1.55,3.7,5.0,2006-08-26,2006/2007,3,D1,1-1,0,-3.45,2006-08-26LeverkusenWolfsburg
26/08/06,M'gladbach,Bielefeld,1,0,H,1.75,3.3,4.2,2006-08-26,2006/2007,3,D1,1-0,1,-2.45,2006-08-26M'gladbachBielefeld
26/08/06,Stuttgart,Dortmund,1,3,A,2.2,3.1,3.0,2006-08-26,2006/2007,3,D1,1-3,-2,-0.7999999999999998,2006-08-26StuttgartDortmund
27/08/06,Hamburg,Hertha,1,1,D,1.7,3.4,4.3,2006-08-27,2006/2007,3,D1,1-1,0,-2.5999999999999996,2006-08-27HamburgHertha
27/08/06,Mainz,Ein Frankfurt,1,1,D,2.2,3.1,3.0,2006-08-27,2006/2007,3,D1,1-1,0,-0.7999999999999998,2006-08-27MainzEin Frankfurt
15/09/06,Wolfsburg,Hannover,1,2,A,1.9,3.2,3.6,2006-09-15,2006/2007,4,D1,1-2,-1,-1.7000000000000002,2006-09-15WolfsburgHannover
16/09/06,Aachen,M'gladbach,4,2,H,2.4,3.1,2.7,2006-09-16,2006/2007,4,D1,4-2,2,-0.30000000000000027,2006-09-16AachenM'gladbach
16/09/06,Bielefeld,Bayern Munich,2,1,H,4.8,3.6,1.6,2006-09-16,2006/2007,4,D1,2-1,1,3.1999999999999997,2006-09-16BielefeldBayern Munich
16/09/06,Cottbus,Mainz,2,0,H,2.3,3.1,2.8,2006-09-16,2006/2007,4,D1,2-0,2,-0.5,2006-09-16CottbusMainz
16/09/06,Dortmund,Hamburg,1,0,H,2.3,3.1,2.8,2006-09-16,2006/2007,4,D1,1-0,1,-0.5,2006-09-16DortmundHamburg
