Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,IWH,IWD,IWA,datetime,season,game_day,league,result,goal_diff,odds_diff,game_id
19/08/06,Arsenal,Aston Villa,1,1,D,1.3,4.4,8.5,2006-08-19,2006/2007,1,E0,1-1,0,-7.2,2006-08-19ArsenalAston Villa
19/08/06,Bolton,Tottenham,2,0,H,2.5,3.1,2.6,2006-08-19,2006/2007,1,E0,2-0,2,-0.10000000000000009,2006-08-19BoltonTottenham
19/08/06,Everton,Watford,2,1,H,1.7,3.4,4.3,2006-08-19,2006/2007,1,E0,2-1,1,-2.5999999999999996,2006-08-19EvertonWatford
19/08/06,Newcastle,Wigan,2,1,H,1.7,3.4,4.3,2006-08-19,2006/2007,1,E0,2-1,1,-2.5999999999999996,2006-08-19NewcastleWigan
19/08/06,Portsmouth,Blackburn,3,0,H,2.5,3.1,2.6,2006-08-19,2006/2007,1,E0,3-0,3,-0.10000000000000009,2006-08-19PortsmouthBlackburn
19/08/06,Reading,Middlesbrough,3,2,H,2.5,3.1,2.6,2006-08-19,2006/2007,1,E0,3-2,1,-0.10000000000000009,2006-08-19ReadingMiddlesbrough
19/08/06,Sheffield United,Liverpool,1,1,D,4.8,3.6,1.6,2006-08-19,2006/2007,1,E0,1-1,0,3.1999999999999997,2006-08-19Sheffield UnitedLiverpool
19/08/06,West Ham,Charlton,3,1,H,2.0,3.2,3.3,2006-08-19,2006/2007,1,E0,3-1,2,-1.2999999999999998,2006-08-19West HamCharlton
20/08/06,Chelsea,Man City,3,0,H,1.25,4.8,9.5,2006-08-20,2006/2007,1,E0,3-0,3,-8.25,2006-08-20ChelseaMan City
20/08/06,Man United,Fulham,5,1,H,1.3,4.4,8.5,2006-08-20,2006/2007,2,E0,5-1,4,-7.2,2006-08-20Man UnitedFulham
22/08/06,Tottenham,Sheffield United,2,0,H,1.55,3.4,5.8,2006-08-22,2006/2007,2,E0,2-0,2,-4.25,2006-08-22TottenhamSheffield United
22/08/06,Watford,West Ham,1,1,D,2.5,3.2,2.5,2006-08-22,2006/2007,2,E0,1-1,0,0.0,2006-08-22WatfordWest Ham
23/08/06,Aston Villa,Reading,2,1,H,1.9,3.2,3.6,2006-08-23,2006/2007,2,E0,2-1,1,-1.7000000000000002,2006-08-23Aston VillaReading
23/08/06,Blackburn,Everton,1,1,D,2.2,3.1,3.0,2006-08-23,2006/2007,2,E0,1-1,0,-0.7999999999999998,2006-08-23BlackburnEverton
23/08/06,Charlton,Man United,0,3,A,4.8,3.6,1.6,2006-08-23,2006/2007,2,E0,0-3,-3,3.1999999999999997,2006-08-23CharltonMan United
23/08/06,Fulham,Bolton,1,1,D,2.4,3.1,2.7,2006-08-23,2006/2007,2,E0,1-1,0,-0.30000000000000027,2006-08-23FulhamBolton
23/08/06,Man City,Portsmouth,0,0,D,2.2,3.1,3.0,2006-08-23,2006/2007,2,E0,0-0,0,-0.7999999999999998,2006-08-23Man CityPortsmouth
23/08/06,Middlesbrough,Chelsea,2,1,H,6.3,3.5,1.5,2006-08-23,2006/2007,2,E0,2-1,1,4.8,2006-08-23MiddlesbroughChelsea
26/08/06,Charlton,Bolton,2,0,H,2.4,3.1,2.7,2006-08-26,2006/2007,3,E0,2-0,2,-0.30000000000000027,2006-08-26CharltonBolton
26/08/06,Fulham,Sheffield United,1,0,H,2.0,3.2,3.3,2006-08-26,2006/2007,3,E0,1-0,1,-1.2999999999999998,2006-08-26FulhamSheffield United
26/08/06,Liverpool,West Ham,2,1,H,1.45,3.7,6.5,2006-08-26,2006/2007,3,E0,2-1,1,-5.05,2006-08-26LiverpoolWest Ham
26/08/06,Man City,Arsenal,1,0,H,4.2,3.3,1.75,2006-08-26,2006/2007,3,E0,1-0,1,2.45,2006-08-26Man CityArsenal
26/08/06,Tottenham,Everton,0,2,A,1.7,3.3,4.5,2006-08-26,2006/2007,3,E0,0-2,-2,-2.8,2006-08-26TottenhamEverton
26/08/06,Watford,Man United,1,2,A,6.5,3.7,1.45,2006-08-26,2006/2007,3,E0,1-2,-1,5.05,2006-08-26WatfordMan United
26/08/06,Wigan,Reading,1,0,H,2.0,3.2,3.3,2006-08-26,2006/2007,3,E0,1-0,1,-1.2999999999999998,2006-08-26WiganReading
27/08/06,Aston Villa,Newcastle,2,0,H,2.3,3.1,2.8,2006-08-27,2006/2007,3,E0,2-0,2,-0.5,2006-08-27Aston VillaNewcastle
27/08/06,Blackburn,Chelsea,0,2,A,6.3,3.5,1.5,2006-08-27,2006/2007,3,E0,0-2,-2,4.8,2006-08-27BlackburnChelsea
28/08/06,Middlesbrough,Portsmouth,0,4,A,2.2,3.1,3.0,2006-08-28,2006/2007,4,E0,0-4,-4,-0.7999999999999998,2006-08-28MiddlesbroughPortsmouth
09/09/06,Arsenal,Middlesbrough,1,1,D,1.35,4.2,7.5,2006-09-09,2006/2007,4,E0,1-1,0,-6.15,2006-09-09ArsenalMiddlesbrough
09/09/06,Bolton,Watford,1,0,H,1.7,3.4,4.3,2006-09-09,2006/2007,4,E0,1-0,1,-2.5999999999999996,2006-09-09BoltonWatford
09/09/06,Chelsea,Charlton,2,1,H,1.2,5.2,11.0,2006-09-09,2006/2007,4,E0,2-1,1,-9.8,2006-09-09ChelseaCharlton
09/09/06,Everton,Liverpool,3,0,H,3.4,3.1,2.0,2006-09-09,2006/2007,4,E0,3-0,3,1.4,2006-09-09EvertonLiverpool
09/09/06,Man United,Tottenham,1,0,H,1.5,3.8,5.5,2006-09-09,2006/2007,4,E0,1-0,1,-4.0,2006-09-09Man UnitedTottenham
09/09/06,Newcastle,Fulham,1,2,A,1.75,3.3,4.2,2006-09-09,2006/2007,4,E0,1-2,-1,-2.45,2006-09-09NewcastleFulham
09/09/06,Portsmouth,Wigan,1,0,H,1.8,3.2,4.0,2006-09-09,2006/2007,4,E0,1-0,1,-2.2,2006-09-09PortsmouthWigan
