Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,IWH,IWD,IWA,datetime,season,game_day,league,result,goal_diff,odds_diff,game_id
16/08/2019,Bayern Munich,Hertha,2,2,D,1.25,6.1,11.0,2019-08-16,2019/2020,1,D1,2-2,0,-9.75,2019-08-16Bayern MunichHertha
17/08/2019,Dortmund,Augsburg,5,1,H,1.25,6.1,11.0,2019-08-17,2019/2020,1,D1,5-1,4,-9.75,2019-08-17DortmundAugsburg
17/08/2019,Freiburg,Mainz,3,0,H,2.15,3.4,3.35,2019-08-17,2019/2020,1,D1,3-0,3,-1.2000000000000002,2019-08-17FreiburgMainz
17/08/2019,Leverkusen,Paderborn,3,2,H,1.27,5.8,10.5,2019-08-17,2019/2020,1,D1,3-2,1,-9.23,2019-08-17LeverkusenPaderborn
17/08/2019,Werder Bremen,Fortuna Dusseldorf,1,3,A,1.7,4.0,4.7,2019-08-17,2019/2020,1,D1,1-3,-2,-3.0,2019-08-17Werder BremenFortuna Dusseldorf
17/08/2019,Wolfsburg,FC Koln,2,1,H,1.9,3.8,3.85,2019-08-17,2019/2020,1,D1,2-1,1,-1.9500000000000002,2019-08-17WolfsburgFC Koln
17/08/2019,M'gladbach,Schalke 04,0,0,D,2.05,3.45,3.65,2019-08-17,2019/2020,1,D1,0-0,0,-1.6,2019-08-17M'gladbachSchalke 04
18/08/2019,Ein Frankfurt,Hoffenheim,1,0,H,2.3,3.75,2.9,2019-08-18,2019/2020,1,D1,1-0,1,-0.6000000000000001,2019-08-18Ein FrankfurtHoffenheim
18/08/2019,Union Berlin,RB Leipzig,0,4,A,4.65,4.0,1.7,2019-08-18,2019/2020,1,D1,0-4,-4,2.95,2019-08-18Union BerlinRB Leipzig
23/08/2019,FC Koln,Dortmund,1,3,A,6.5,4.3,1.5,2019-08-23,2019/2020,2,D1,1-3,-2,5.0,2019-08-23FC KolnDortmund
24/08/2019,Augsburg,Union Berlin,1,1,D,2.2,3.4,3.25,2019-08-24,2019/2020,2,D1,1-1,0,-1.0499999999999998,2019-08-24AugsburgUnion Berlin
24/08/2019,Fortuna Dusseldorf,Leverkusen,1,3,A,4.35,4.25,1.7,2019-08-24,2019/2020,2,D1,1-3,-2,2.6499999999999995,2019-08-24Fortuna DusseldorfLeverkusen
