Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,IWH,IWD,IWA,datetime,season,game_day,league,result,goal_diff,odds_diff,game_id
10/08/2018,Man United,Leicester,2,1,H,1.55,3.8,7.0,2018-08-10,2018/2019,1,E0,2-1,1,-5.45,2018-08-10Man UnitedLeicester
11/08/2018,Bournemouth,Cardiff,2,0,H,1.9,3.5,4.1,2018-08-11,2018/2019,1,E0,2-0,2,-2.1999999999999997,2018-08-11BournemouthCardiff
11/08/2018,Fulham,Crystal Palace,0,2,A,2.4,3.3,2.95,2018-08-11,2018/2019,1,E0,0-2,-2,-0.5500000000000003,2018-08-11FulhamCrystal Palace
11/08/2018,Huddersfield,Chelsea,0,3,A,6.2,4.0,1.55,2018-08-11,2018/2019,1,E0,0-3,-3,4.65,2018-08-11HuddersfieldChelsea
11/08/2018,Newcastle,Tottenham,1,2,A,3.7,3.35,2.05,2018-08-11,2018/2019,1,E0,1-2,-1,1.6500000000000004,2018-08-11NewcastleTottenham
11/08/2018,Watford,Brighton,2,0,H,2.2,3.3,3.4,2018-08-11,2018/2019,1,E0,2-0,2,-1.1999999999999997,2018-08-11WatfordBrighton
11/08/2018,Wolves,Everton,2,2,D,2.25,3.35,3.2,2018-08-11,2018/2019,1,E0,2-2,0,-0.9500000000000002,2018-08-11WolvesEverton
12/08/2018,Arsenal,Man City,0,2,A,3.6,3.6,2.0,2018-08-12,2018/2019,1,E0,0-2,-2,1.6,2018-08-12ArsenalMan City
12/08/2018,Liverpool,West Ham,4,0,H,1.25,6.1,11.0,2018-08-12,2018/2019,1,E0,4-0,4,-9.75,2018-08-12LiverpoolWest Ham
12/08/2018,Southampton,Burnley,0,0,D,1.8,3.6,4.5,2018-08-12,2018/2019,2,E0,0-0,0,-2.7,2018-08-12SouthamptonBurnley
18/08/2018,Cardiff,Newcastle,0,0,D,2.9,3.2,2.5,2018-08-18,2018/2019,2,E0,0-0,0,0.3999999999999999,2018-08-18CardiffNewcastle
18/08/2018,Chelsea,Arsenal,3,2,H,1.8,3.8,4.2,2018-08-18,2018/2019,2,E0,3-2,1,-2.4000000000000004,2018-08-18ChelseaArsenal
18/08/2018,Everton,Southampton,2,1,H,2.0,3.25,4.0,2018-08-18,2018/2019,2,E0,2-1,1,-2.0,2018-08-18EvertonSouthampton
18/08/2018,Leicester,Wolves,2,0,H,2.1,3.3,3.6,2018-08-18,2018/2019,2,E0,2-0,2,-1.5,2018-08-18LeicesterWolves
18/08/2018,Tottenham,Fulham,3,1,H,1.27,6.0,10.0,2018-08-18,2018/2019,2,E0,3-1,2,-8.73,2018-08-18TottenhamFulham
18/08/2018,West Ham,Bournemouth,1,2,A,2.05,3.55,3.55,2018-08-18,2018/2019,2,E0,1-2,-1,-1.5,2018-08-18West HamBournemouth
19/08/2018,Brighton,Man United,3,2,H,5.1,3.5,1.75,2018-08-19,2018/2019,2,E0,3-2,1,3.3499999999999996,2018-08-19BrightonMan United
19/08/2018,Burnley,Watford,1,3,A,2.4,3.1,3.15,2018-08-19,2018/2019,2,E0,1-3,-2,-0.75,2018-08-19BurnleyWatford
19/08/2018,Man City,Huddersfield,6,1,H,1.08,10.5,29.0,2018-08-19,2018/2019,3,E0,6-1,5,-27.92,2018-08-19Man CityHuddersfield
20/08/2018,Crystal Palace,Liverpool,0,2,A,7.0,4.5,1.45,2018-08-20,2018/2019,3,E0,0-2,-2,5.55,2018-08-20Crystal PalaceLiverpool
25/08/2018,Arsenal,West Ham,3,1,H,1.4,4.8,7.5,2018-08-25,2018/2019,3,E0,3-1,2,-6.1,2018-08-25ArsenalWest Ham
25/08/2018,Bournemouth,Everton,2,2,D,2.55,3.5,2.65,2018-08-25,2018/2019,3,E0,2-2,0,-0.10000000000000009,2018-08-25BournemouthEverton
