Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,IWH,IWD,IWA,datetime,season,game_day,league,result,goal_diff,odds_diff,game_id
22/08/14,Bayern Munich,Wolfsburg,2,1,H,1.28,5.5,8.5,2014-08-22,2014/2015,1,D1,2-1,1,-7.22,2014-08-22Bayern MunichWolfsburg
23/08/14,Dortmund,Leverkusen,0,2,A,1.55,4.3,5.0,2014-08-23,2014/2015,1,D1,0-2,-2,-3.45,2014-08-23DortmundLeverkusen
23/08/14,Ein Frankfurt,Freiburg,1,0,H,2.0,3.4,3.5,2014-08-23,2014/2015,1,D1,1-0,1,-1.5,2014-08-23Ein FrankfurtFreiburg
23/08/14,FC Koln,Hamburg,0,0,D,2.1,3.3,3.3,2014-08-23,2014/2015,1,D1,0-0,0,-1.1999999999999997,2014-08-23FC KolnHamburg
23/08/14,Hannover,Schalke 04,2,1,H,2.85,3.4,2.3,2014-08-23,2014/2015,1,D1,2-1,1,0.5500000000000003,2014-08-23HannoverSchalke 04
23/08/14,Hertha,Werder Bremen,2,2,D,2.0,3.3,3.6,2014-08-23,2014/2015,1,D1,2-2,0,-1.6,2014-08-23HerthaWerder Bremen
23/08/14,Hoffenheim,Augsburg,2,0,H,2.0,3.4,3.5,2014-08-23,2014/2015,1,D1,2-0,2,-1.5,2014-08-23HoffenheimAugsburg
24/08/14,M'gladbach,Stuttgart,1,1,D,1.9,3.45,3.8,2014-08-24,2014/2015,1,D1,1-1,0,-1.9,2014-08-24M'gladbachStuttgart
24/08/14,Paderborn,Mainz,2,2,D,2.75,3.3,2.4,2014-08-24,2014/2015,1,D1,2-2,0,0.3500000000000001,2014-08-24PaderbornMainz
29/08/14,Augsburg,Dortmund,2,3,A,4.3,3.8,1.7,2014-08-29,2014/2015,2,D1,2-3,-1,2.5999999999999996,2014-08-29AugsburgDortmund
30/08/14,Hamburg,Paderborn,0,3,A,1.7,3.7,4.5,2014-08-30,2014/2015,2,D1,0-3,-3,-2.8,2014-08-30HamburgPaderborn
30/08/14,Leverkusen,Hertha,4,2,H,1.5,4.0,6.1,2014-08-30,2014/2015,2,D1,4-2,2,-4.6,2014-08-30LeverkusenHertha
30/08/14,Schalke 04,Bayern Munich,1,1,D,5.5,4.0,1.55,2014-08-30,2014/2015,2,D1,1-1,0,3.95,2014-08-30Schalke 04Bayern Munich
30/08/14,Stuttgart,FC Koln,0,2,A,2.1,3.3,3.3,2014-08-30,2014/2015,2,D1,0-2,-2,-1.1999999999999997,2014-08-30StuttgartFC Koln
30/08/14,Werder Bremen,Hoffenheim,1,1,D,2.9,3.3,2.3,2014-08-30,2014/2015,2,D1,1-1,0,0.6000000000000001,2014-08-30Werder BremenHoffenheim
30/08/14,Wolfsburg,Ein Frankfurt,2,2,D,1.65,3.7,4.9,2014-08-30,2014/2015,2,D1,2-2,0,-3.2500000000000004,2014-08-30WolfsburgEin Frankfurt
31/08/14,Freiburg,M'gladbach,0,0,D,2.75,3.3,2.4,2014-08-31,2014/2015,2,D1,0-0,0,0.3500000000000001,2014-08-31FreiburgM'gladbach
31/08/14,Mainz,Hannover,0,0,D,2.2,3.3,3.1,2014-08-31,2014/2015,2,D1,0-0,0,-0.8999999999999999,2014-08-31MainzHannover
12/09/14,Leverkusen,Werder Bremen,3,3,D,1.4,4.4,7.3,2014-09-12,2014/2015,3,D1,3-3,0,-5.9,2014-09-12LeverkusenWerder Bremen
13/09/14,Bayern Munich,Stuttgart,2,0,H,1.17,6.5,14.0,2014-09-13,2014/2015,3,D1,2-0,2,-12.83,2014-09-13Bayern MunichStuttgart
13/09/14,Dortmund,Freiburg,3,1,H,1.33,4.8,8.3,2014-09-13,2014/2015,3,D1,3-1,2,-6.970000000000001,2014-09-13DortmundFreiburg
13/09/14,Hertha,Mainz,1,3,A,2.2,3.3,3.1,2014-09-13,2014/2015,3,D1,1-3,-2,-0.8999999999999999,2014-09-13HerthaMainz
13/09/14,Hoffenheim,Wolfsburg,1,1,D,2.2,3.3,3.1,2014-09-13,2014/2015,3,D1,1-1,0,-0.8999999999999999,2014-09-13HoffenheimWolfsburg
13/09/14,M'gladbach,Schalke 04,4,1,H,2.35,3.3,2.85,2014-09-13,2014/2015,3,D1,4-1,3,-0.5,2014-09-13M'gladbachSchalke 04
13/09/14,Paderborn,FC Koln,0,0,D,2.6,3.2,2.6,2014-09-13,2014/2015,3,D1,0-0,0,0.0,2014-09-13PaderbornFC Koln
14/09/14,Ein Frankfurt,Augsburg,0,1,A,2.1,3.3,3.3,2014-09-14,2014/2015,3,D1,0-1,-1,-1.1999999999999997,2014-09-14Ein FrankfurtAugsburg
14/09/14,Hannover,Hamburg,2,0,H,2.1,3.3,3.3,2014-09-14,2014/2015,3,D1,2-0,2,-1.1999999999999997,2014-09-14HannoverHamburg
19/09/14,Freiburg,Hertha,2,2,D,2.6,3.2,2.6,2014-09-19,2014/2015,4,D1,2-2,0,0.0,2014-09-19FreiburgHertha
20/09/14,Augsburg,Werder Bremen,4,2,H,2.0,3.3,3.6,2014-09-20,2014/2015,4,D1,4-2,2,-1.6,2014-09-20AugsburgWerder Bremen
20/09/14,Hamburg,Bayern Munich,0,0,D,8.0,5.0,1.33,2014-09-20,2014/2015,4,D1,0-0,0,6.67,2014-09-20HamburgBayern Munich
20/09/14,Mainz,Dortmund,2,0,H,5.0,3.9,1.6,2014-09-20,2014/2015,4,D1,2-0,2,3.4,2014-09-20MainzDortmund
20/09/14,Paderborn,Hannover,2,0,H,2.65,3.3,2.5,2014-09-20,2014/2015,4,D1,2-0,2,0.1499999999999999,2014-09-20PaderbornHannover
