Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,IWH,IWD,IWA,datetime,season,game_day,league,result,goal_diff,odds_diff,game_id
12/09/2020,Fulham,Arsenal,0,3,A,6.0,3.9,1.57,2020-09-12,2020/2021,1,E0,0-3,-3,4.43,2020-09-12FulhamArsenal
12/09/2020,Crystal Palace,Southampton,1,0,H,3.15,2.95,2.4,2020-09-12,2020/2021,1,E0,1-0,1,0.75,2020-09-12Crystal PalaceSouthampton
12/09/2020,Liverpool,Leeds,4,3,H,1.35,5.0,8.5,2020-09-12,2020/2021,1,E0,4-3,1,-7.15,2020-09-12LiverpoolLeeds
12/09/2020,West Ham,Newcastle,0,2,A,2.15,3.15,3.4,2020-09-12,2020/2021,1,E0,0-2,-2,-1.25,2020-09-12West HamNewcastle
13/09/2020,West Brom,Leicester,0,3,A,3.85,3.2,2.0,2020-09-13,2020/2021,1,E0,0-3,-3,1.85,2020-09-13West BromLeicester
13/09/2020,Tottenham,Everton,0,1,A,1.95,3.25,4.1,2020-09-13,2020/2021,1,E0,0-1,-1,-2.1499999999999995,2020-09-13TottenhamEverton
14/09/2020,Brighton,Chelsea,1,3,A,5.0,3.7,1.67,2020-09-14,2020/2021,1,E0,1-3,-2,3.33,2020-09-14BrightonChelsea
14/09/2020,Sheffield United,Wolves,0,2,A,3.35,2.7,2.45,2020-09-14,2020/2021,1,E0,0-2,-2,0.8999999999999999,2020-09-14Sheffield UnitedWolves
19/09/2020,Everton,West Brom,5,2,H,1.55,4.0,6.0,2020-09-19,2020/2021,1,E0,5-2,3,-4.45,2020-09-19EvertonWest Brom
19/09/2020,Leeds,Fulham,4,3,H,1.65,3.7,5.5,2020-09-19,2020/2021,2,E0,4-3,1,-3.85,2020-09-19LeedsFulham
19/09/2020,Man United,Crystal Palace,1,3,A,1.35,5.0,9.0,2020-09-19,2020/2021,2,E0,1-3,-2,-7.65,2020-09-19Man UnitedCrystal Palace
19/09/2020,Arsenal,West Ham,2,1,H,1.55,4.2,5.75,2020-09-19,2020/2021,2,E0,2-1,1,-4.2,2020-09-19ArsenalWest Ham
20/09/2020,Southampton,Tottenham,2,5,A,3.05,3.15,2.4,2020-09-20,2020/2021,2,E0,2-5,-3,0.6499999999999999,2020-09-20SouthamptonTottenham
20/09/2020,Newcastle,Brighton,0,3,A,2.65,2.9,2.85,2020-09-20,2020/2021,2,E0,0-3,-3,-0.20000000000000018,2020-09-20NewcastleBrighton
20/09/2020,Chelsea,Liverpool,0,2,A,3.1,3.5,2.2,2020-09-20,2020/2021,2,E0,0-2,-2,0.8999999999999999,2020-09-20ChelseaLiverpool
20/09/2020,Leicester,Burnley,4,2,H,1.63,3.7,5.75,2020-09-20,2020/2021,2,E0,4-2,2,-4.12,2020-09-20LeicesterBurnley
21/09/2020,Aston Villa,Sheffield United,1,0,H,2.7,2.95,2.75,2020-09-21,2020/2021,2,E0,1-0,1,-0.04999999999999982,2020-09-21Aston VillaSheffield United
21/09/2020,Wolves,Man City,1,3,A,5.75,4.0,1.57,2020-09-21,2020/2021,2,E0,1-3,-2,4.18,2020-09-21WolvesMan City
26/09/2020,Brighton,Man United,2,3,A,4.7,3.55,1.77,2020-09-26,2020/2021,3,E0,2-3,-1,2.93,2020-09-26BrightonMan United
26/09/2020,Crystal Palace,Everton,1,2,A,3.65,3.1,2.15,2020-09-26,2020/2021,3,E0,1-2,-1,1.5,2020-09-26Crystal PalaceEverton
26/09/2020,West Brom,Chelsea,3,3,D,8.0,4.7,1.4,2020-09-26,2020/2021,3,E0,3-3,0,6.6,2020-09-26West BromChelsea
26/09/2020,Burnley,Southampton,0,1,A,3.3,3.0,2.3,2020-09-26,2020/2021,3,E0,0-1,-1,1.0,2020-09-26BurnleySouthampton
27/09/2020,Sheffield United,Leeds,0,1,A,2.75,3.15,2.6,2020-09-27,2020/2021,3,E0,0-1,-1,0.1499999999999999,2020-09-27Sheffield UnitedLeeds
27/09/2020,Tottenham,Newcastle,1,1,D,1.5,4.2,6.75,2020-09-27,2020/2021,3,E0,1-1,0,-5.25,2020-09-27TottenhamNewcastle
27/09/2020,Man City,Leicester,2,5,A,1.3,5.75,9.0,2020-09-27,2020/2021,3,E0,2-5,-3,-7.7,2020-09-27Man CityLeicester
27/09/2020,West Ham,Wolves,4,0,H,3.8,3.15,2.1,2020-09-27,2020/2021,3,E0,4-0,4,1.6999999999999997,2020-09-27West HamWolves
28/09/2020,Fulham,Aston Villa,0,3,A,2.95,3.05,2.5,2020-09-28,2020/2021,3,E0,0-3,-3,0.4500000000000002,2020-09-28FulhamAston Villa
28/09/2020,Liverpool,Arsenal,3,1,H,1.5,4.4,6.0,2020-09-28,2020/2021,4,E0,3-1,2,-4.5,2020-09-28LiverpoolArsenal
03/10/2020,Chelsea,Crystal Palace,4,0,H,1.47,4.5,6.75,2020-10-03,2020/2021,4,E0,4-0,4,-5.28,2020-10-03ChelseaCrystal Palace
03/10/2020,Everton,Brighton,4,2,H,1.73,3.75,5.0,2020-10-03,2020/2021,4,E0,4-2,2,-3.27,2020-10-03EvertonBrighton
03/10/2020,Leeds,Man City,1,1,D,7.0,5.0,1.4,2020-10-03,2020/2021,4,E0,1-1,0,5.6,2020-10-03LeedsMan City
03/10/2020,Newcastle,Burnley,3,1,H,2.5,2.95,3.05,2020-10-03,2020/2021,4,E0,3-1,2,-0.5499999999999998,2020-10-03NewcastleBurnley
04/10/2020,Leicester,West Ham,0,3,A,1.73,3.8,4.6,2020-10-04,2020/2021,4,E0,0-3,-3,-2.8699999999999997,2020-10-04LeicesterWest Ham
04/10/2020,Southampton,West Brom,2,0,H,1.77,3.6,4.5,2020-10-04,2020/2021,4,E0,2-0,2,-2.73,2020-10-04SouthamptonWest Brom
04/10/2020,Arsenal,Sheffield United,2,1,H,1.6,3.8,6.0,2020-10-04,2020/2021,4,E0,2-1,1,-4.4,2020-10-04ArsenalSheffield United
04/10/2020,Wolves,Fulham,1,0,H,1.53,3.8,7.0,2020-10-04,2020/2021,4,E0,1-0,1,-5.47,2020-10-04WolvesFulham
04/10/2020,Man United,Tottenham,1,6,A,1.95,3.45,3.95,2020-10-04,2020/2021,5,E0,1-6,-5,-2.0,2020-10-04Man UnitedTottenham
04/10/2020,Aston Villa,Liverpool,7,2,H,8.25,5.0,1.35,2020-10-04,2020/2021,5,E0,7-2,5,6.9,2020-10-04Aston VillaLiverpool
17/10/2020,Everton,Liverpool,2,2,D,3.9,3.8,1.83,2020-10-17,2020/2021,5,E0,2-2,0,2.07,2020-10-17EvertonLiverpool
17/10/2020,Chelsea,Southampton,3,3,D,1.57,4.2,5.75,2020-10-17,2020/2021,5,E0,3-3,0,-4.18,2020-10-17ChelseaSouthampton
17/10/2020,Man City,Arsenal,1,0,H,1.5,4.5,5.75,2020-10-17,2020/2021,5,E0,1-0,1,-4.25,2020-10-17Man CityArsenal
17/10/2020,Newcastle,Man United,1,4,A,4.7,3.75,1.73,2020-10-17,2020/2021,5,E0,1-4,-3,2.97,2020-10-17NewcastleMan United
18/10/2020,Sheffield United,Fulham,1,1,D,2.15,3.1,3.7,2020-10-18,2020/2021,5,E0,1-1,0,-1.5500000000000003,2020-10-18Sheffield UnitedFulham
18/10/2020,Crystal Palace,Brighton,1,1,D,2.65,3.0,2.8,2020-10-18,2020/2021,5,E0,1-1,0,-0.1499999999999999,2020-10-18Crystal PalaceBrighton
18/10/2020,Tottenham,West Ham,3,3,D,1.63,3.95,5.0,2020-10-18,2020/2021,5,E0,3-3,0,-3.37,2020-10-18TottenhamWest Ham
18/10/2020,Leicester,Aston Villa,0,1,A,1.9,3.6,3.85,2020-10-18,2020/2021,6,E0,0-1,-1,-1.9500000000000002,2020-10-18LeicesterAston Villa
19/10/2020,West Brom,Burnley,0,0,D,2.5,3.05,2.95,2020-10-19,2020/2021,6,E0,0-0,0,-0.4500000000000002,2020-10-19West BromBurnley
19/10/2020,Leeds,Wolves,0,1,A,2.5,3.0,2.95,2020-10-19,2020/2021,6,E0,0-1,-1,-0.4500000000000002,2020-10-19LeedsWolves
