game_id,HomeTeam,AwayTeam,home_score,away_score,season,datetime,elo_home,elo_away
2006-10-14SienaMessina,Siena,Messina,3.0,1.0,2006/2007,2006-10-14,872.04992089539,729.6123850673011
2006-10-15AscoliLivorno,Ascoli,Livorno,0.0,2.0,2006/2007,2006-10-15,404.71311076802965,705.8990776517671
2006-10-15EmpoliFiorentina,Empoli,Fiorentina,1.0,2.0,2006/2007,2006-10-15,841.913826184369,621.6416291364808
2006-10-15InterCatania,Inter,Catania,2.0,1.0,2006/2007,2006-10-15,869.0155137427516,778.8388639651455
2006-10-15LazioCagliari,Lazio,Cagliari,0.0,0.0,2006/2007,2006-10-15,806.3757798033363,693.1452202484714
2006-10-15PalermoAtalanta,Palermo,Atalanta,2.0,3.0,2006/2007,2006-10-15,818.3808206342582,585.5119270979703
2006-10-15ParmaUdinese,Parma,Udinese,0.0,3.0,2006/2007,2006-10-15,313.3509054109698,1152.8500711127297
2006-10-15RegginaRoma,Reggina,Roma,1.0,0.0,2006/2007,2006-10-15,827.7572627397558,1250.3737085489656
2006-10-15TorinoChievo,Torino,Chievo,1.0,0.0,2006/2007,2006-10-15,344.92129092849683,552.2192348681846
2006-10-21CagliariTorino,Cagliari,Torino,0.0,0.0,2006/2007,2006-10-21,693.1452202484714,344.92129092849683
2006-10-21MessinaEmpoli,Messina,Empoli,2.0,2.0,2006/2007,2006-10-21,729.6123850673011,841.913826184369
2006-10-22AtalantaSampdoria,Atalanta,Sampdoria,3.0,2.0,2006/2007,2006-10-22,585.5119270979703,632.3410902259584
2006-10-22CataniaLazio,Catania,Lazio,3.0,1.0,2006/2007,2006-10-22,778.8388639651455,806.3757798033363
2006-10-22FiorentinaReggina,Fiorentina,Reggina,3.0,0.0,2006/2007,2006-10-22,621.6416291364808,827.7572627397558
2006-10-22LivornoSiena,Livorno,Siena,0.0,0.0,2006/2007,2006-10-22,705.8990776517671,872.04992089539
2006-10-22MilanPalermo,Milan,Palermo,0.0,2.0,2006/2007,2006-10-22,910.9772498585576,818.3808206342582
2006-10-22ParmaAscoli,Parma,Ascoli,1.0,0.0,2006/2007,2006-10-22,313.3509054109698,404.71311076802965
2006-10-22RomaChievo,Roma,Chievo,1.0,1.0,2006/2007,2006-10-22,1250.3737085489656,552.2192348681846
2006-10-22UdineseInter,Udinese,Inter,0.0,0.0,2006/2007,2006-10-22,1152.8500711127297,869.0155137427516
2006-10-25AtalantaCagliari,Atalanta,Cagliari,3.0,3.0,2006/2007,2006-10-25,585.5119270979703,693.1452202484714
2006-10-25ChievoMilan,Chievo,Milan,0.0,1.0,2006/2007,2006-10-25,552.2192348681846,910.9772498585576
2006-10-25EmpoliUdinese,Empoli,Udinese,1.0,1.0,2006/2007,2006-10-25,841.913826184369,1152.8500711127297
2006-10-25InterLivorno,Inter,Livorno,4.0,1.0,2006/2007,2006-10-25,869.0155137427516,705.8990776517671
2006-10-25PalermoMessina,Palermo,Messina,2.0,1.0,2006/2007,2006-10-25,818.3808206342582,729.6123850673011
2006-10-25RegginaParma,Reggina,Parma,3.0,2.0,2006/2007,2006-10-25,827.7572627397558,313.3509054109698
2006-10-25RomaAscoli,Roma,Ascoli,2.0,2.0,2006/2007,2006-10-25,1250.3737085489656,404.71311076802965
2006-10-25SampdoriaLazio,Sampdoria,Lazio,2.0,0.0,2006/2007,2006-10-25,632.3410902259584,806.3757798033363
2006-10-25SienaCatania,Siena,Catania,1.0,1.0,2006/2007,2006-10-25,872.04992089539,778.8388639651455
2006-10-25TorinoFiorentina,Torino,Fiorentina,0.0,1.0,2006/2007,2006-10-25,344.92129092849683,621.6416291364808
2006-10-28MilanInter,Milan,Inter,3.0,4.0,2006/2007,2006-10-28,910.9772498585576,869.0155137427516
2006-10-28UdineseRoma,Udinese,Roma,0.0,1.0,2006/2007,2006-10-28,1152.8500711127297,1250.3737085489656
2006-10-29AscoliSiena,Ascoli,Siena,0.0,1.0,2006/2007,2006-10-29,404.71311076802965,872.04992089539
2006-10-29CagliariSampdoria,Cagliari,Sampdoria,1.0,0.0,2006/2007,2006-10-29,693.1452202484714,632.3410902259584
2006-10-29CataniaTorino,Catania,Torino,1.0,1.0,2006/2007,2006-10-29,778.8388639651455,344.92129092849683
2006-10-29FiorentinaPalermo,Fiorentina,Palermo,2.0,3.0,2006/2007,2006-10-29,621.6416291364808,818.3808206342582
2006-10-29LazioReggina,Lazio,Reggina,0.0,0.0,2006/2007,2006-10-29,806.3757798033363,827.7572627397558
2006-10-29LivornoEmpoli,Livorno,Empoli,0.0,0.0,2006/2007,2006-10-29,705.8990776517671,841.913826184369
2006-10-29MessinaChievo,Messina,Chievo,2.0,1.0,2006/2007,2006-10-29,729.6123850673011,552.2192348681846
2006-10-29ParmaAtalanta,Parma,Atalanta,3.0,1.0,2006/2007,2006-10-29,313.3509054109698,585.5119270979703
2006-11-04RegginaCatania,Reggina,Catania,0.0,1.0,2006/2007,2006-11-04,821.8378398416318,782.6435969419578
2006-11-04SienaParma,Siena,Parma,2.0,2.0,2006/2007,2006-11-04,871.9324110409407,316.2213534293743
2006-11-05AtalantaMilan,Atalanta,Milan,2.0,0.0,2006/2007,2006-11-05,602.4840918987711,893.5141436360707
2006-11-05ChievoCagliari,Chievo,Cagliari,0.0,0.0,2006/2007,2006-11-05,553.7554589470731,693.6434811023894
