Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,IWH,IWD,IWA,datetime,season,game_day,league,result,goal_diff,odds_diff,game_id
26/08/06,Valencia,Betis,2,1,H,1.6,3.4,5.2,2006-08-26,2006/2007,1,SP1,2-1,1,-3.6,2006-08-26ValenciaBetis
27/08/06,Ath Bilbao,Sociedad,1,1,D,2.0,3.0,3.6,2006-08-27,2006/2007,1,SP1,1-1,0,-1.6,2006-08-27Ath BilbaoSociedad
27/08/06,Espanol,Gimnastic,0,1,A,1.75,3.3,4.2,2006-08-27,2006/2007,1,SP1,0-1,-1,-2.45,2006-08-27EspanolGimnastic
27/08/06,La Coruna,Zaragoza,3,2,H,2.0,3.2,3.0,2006-08-27,2006/2007,1,SP1,3-2,1,-1.0,2006-08-27La CorunaZaragoza
27/08/06,Osasuna,Getafe,0,2,A,1.85,3.2,3.8,2006-08-27,2006/2007,1,SP1,0-2,-2,-1.9499999999999997,2006-08-27OsasunaGetafe
27/08/06,Real Madrid,Villarreal,0,0,D,1.55,3.5,5.5,2006-08-27,2006/2007,1,SP1,0-0,0,-3.95,2006-08-27Real MadridVillarreal
27/08/06,Recreativo,Mallorca,1,1,D,2.2,3.0,3.1,2006-08-27,2006/2007,1,SP1,1-1,0,-0.8999999999999999,2006-08-27RecreativoMallorca
27/08/06,Santander,Ath Madrid,0,1,A,2.9,3.0,2.3,2006-08-27,2006/2007,1,SP1,0-1,-1,0.6000000000000001,2006-08-27SantanderAth Madrid
28/08/06,Celta,Barcelona,2,3,A,4.2,3.3,1.75,2006-08-28,2006/2007,1,SP1,2-3,-1,2.45,2006-08-28CeltaBarcelona
29/08/06,Sevilla,Levante,4,0,H,1.55,3.5,5.5,2006-08-29,2006/2007,2,SP1,4-0,4,-3.95,2006-08-29SevillaLevante
09/09/06,Ath Madrid,Valencia,0,1,A,2.4,2.8,3.0,2006-09-09,2006/2007,2,SP1,0-1,-1,-0.6000000000000001,2006-09-09Ath MadridValencia
09/09/06,Barcelona,Osasuna,3,0,H,1.33,4.2,8.0,2006-09-09,2006/2007,2,SP1,3-0,3,-6.67,2006-09-09BarcelonaOsasuna
10/09/06,Betis,Ath Bilbao,3,0,H,2.0,3.1,3.4,2006-09-10,2006/2007,2,SP1,3-0,3,-1.4,2006-09-10BetisAth Bilbao
10/09/06,Getafe,Santander,1,0,H,1.8,3.1,4.2,2006-09-10,2006/2007,2,SP1,1-0,1,-2.4000000000000004,2006-09-10GetafeSantander
10/09/06,Gimnastic,Celta,1,2,A,2.6,3.0,2.6,2006-09-10,2006/2007,2,SP1,1-2,-1,0.0,2006-09-10GimnasticCelta
10/09/06,Levante,Real Madrid,1,4,A,6.3,3.5,1.5,2006-09-10,2006/2007,2,SP1,1-4,-3,4.8,2006-09-10LevanteReal Madrid
10/09/06,Mallorca,La Coruna,0,0,D,2.5,2.9,2.8,2006-09-10,2006/2007,2,SP1,0-0,0,-0.2999999999999998,2006-09-10MallorcaLa Coruna
10/09/06,Sociedad,Sevilla,1,3,A,2.9,2.9,2.4,2006-09-10,2006/2007,2,SP1,1-3,-2,0.5,2006-09-10SociedadSevilla
10/09/06,Villarreal,Recreativo,0,1,A,1.55,3.5,5.5,2006-09-10,2006/2007,3,SP1,0-1,-1,-3.95,2006-09-10VillarrealRecreativo
10/09/06,Zaragoza,Espanol,3,0,H,1.8,3.1,4.2,2006-09-10,2006/2007,3,SP1,3-0,3,-2.4000000000000004,2006-09-10ZaragozaEspanol
16/09/06,La Coruna,Villarreal,2,0,H,2.2,3.1,3.0,2006-09-16,2006/2007,3,SP1,2-0,2,-0.7999999999999998,2006-09-16La CorunaVillarreal
17/09/06,Ath Bilbao,Ath Madrid,1,4,A,2.55,3.1,2.55,2006-09-17,2006/2007,3,SP1,1-4,-3,0.0,2006-09-17Ath BilbaoAth Madrid
17/09/06,Espanol,Celta,2,1,H,2.3,3.1,2.8,2006-09-17,2006/2007,3,SP1,2-1,1,-0.5,2006-09-17EspanolCelta
17/09/06,Osasuna,Gimnastic,2,0,H,1.7,3.3,4.5,2006-09-17,2006/2007,3,SP1,2-0,2,-2.8,2006-09-17OsasunaGimnastic
17/09/06,Real Madrid,Sociedad,2,0,H,1.25,4.6,10.5,2006-09-17,2006/2007,3,SP1,2-0,2,-9.25,2006-09-17Real MadridSociedad
17/09/06,Recreativo,Levante,0,1,A,2.0,3.0,3.6,2006-09-17,2006/2007,3,SP1,0-1,-1,-1.6,2006-09-17RecreativoLevante
