Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,IWH,IWD,IWA,datetime,season,game_day,league,result,goal_diff,odds_diff,game_id
12/09/2020,Eibar,Celta,0,0,D,2.55,2.9,2.95,2020-09-12,2020/2021,1,SP1,0-0,0,-0.40000000000000036,2020-09-12EibarCelta
12/09/2020,Granada,Ath Bilbao,2,0,H,2.85,2.7,2.75,2020-09-12,2020/2021,1,SP1,2-0,2,0.10000000000000009,2020-09-12GranadaAth Bilbao
12/09/2020,Cadiz,Osasuna,0,2,A,2.8,2.7,2.8,2020-09-12,2020/2021,1,SP1,0-2,-2,0.0,2020-09-12CadizOsasuna
13/09/2020,Alaves,Betis,0,1,A,2.85,2.95,2.6,2020-09-13,2020/2021,1,SP1,0-1,-1,0.25,2020-09-13AlavesBetis
13/09/2020,Valladolid,Sociedad,1,1,D,2.9,2.95,2.55,2020-09-13,2020/2021,1,SP1,1-1,0,0.3500000000000001,2020-09-13ValladolidSociedad
13/09/2020,Villarreal,Huesca,1,1,D,1.6,3.75,6.0,2020-09-13,2020/2021,1,SP1,1-1,0,-4.4,2020-09-13VillarrealHuesca
13/09/2020,Valencia,Levante,4,2,H,2.15,3.15,3.5,2020-09-13,2020/2021,1,SP1,4-2,2,-1.35,2020-09-13ValenciaLevante
19/09/2020,Villarreal,Eibar,2,1,H,1.63,3.8,5.75,2020-09-19,2020/2021,1,SP1,2-1,1,-4.12,2020-09-19VillarrealEibar
19/09/2020,Getafe,Osasuna,1,0,H,2.0,2.95,4.5,2020-09-19,2020/2021,1,SP1,1-0,1,-2.5,2020-09-19GetafeOsasuna
19/09/2020,Celta,Valencia,2,1,H,2.25,3.25,3.15,2020-09-19,2020/2021,2,SP1,2-1,1,-0.8999999999999999,2020-09-19CeltaValencia
20/09/2020,Huesca,Cadiz,0,2,A,2.2,2.8,3.9,2020-09-20,2020/2021,2,SP1,0-2,-2,-1.6999999999999997,2020-09-20HuescaCadiz
20/09/2020,Betis,Valladolid,2,0,H,1.9,3.25,4.4,2020-09-20,2020/2021,2,SP1,2-0,2,-2.5000000000000004,2020-09-20BetisValladolid
20/09/2020,Granada,Alaves,2,1,H,2.1,2.85,4.2,2020-09-20,2020/2021,2,SP1,2-1,1,-2.1,2020-09-20GranadaAlaves
20/09/2020,Sociedad,Real Madrid,0,0,D,4.5,3.6,1.77,2020-09-20,2020/2021,2,SP1,0-0,0,2.73,2020-09-20SociedadReal Madrid
26/09/2020,Alaves,Getafe,0,0,D,3.5,2.65,2.5,2020-09-26,2020/2021,2,SP1,0-0,0,1.0,2020-09-26AlavesGetafe
26/09/2020,Valencia,Huesca,1,1,D,2.1,3.15,3.7,2020-09-26,2020/2021,2,SP1,1-1,0,-1.6,2020-09-26ValenciaHuesca
26/09/2020,Elche,Sociedad,0,3,A,4.3,3.0,2.0,2020-09-26,2020/2021,2,SP1,0-3,-3,2.3,2020-09-26ElcheSociedad
26/09/2020,Betis,Real Madrid,2,3,A,4.2,3.55,1.85,2020-09-26,2020/2021,2,SP1,2-3,-1,2.35,2020-09-26BetisReal Madrid
27/09/2020,Osasuna,Levante,1,3,A,2.3,3.1,3.2,2020-09-27,2020/2021,3,SP1,1-3,-2,-0.9000000000000004,2020-09-27OsasunaLevante
