Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,IWH,IWD,IWA,datetime,season,game_day,league,result,goal_diff,odds_diff,game_id
25/08/07,Real Madrid,Ath Madrid,2,1,H,1.7,3.4,4.3,2007-08-25,2007/2008,1,SP1,2-1,1,-2.5999999999999996,2007-08-25Real MadridAth Madrid
25/08/07,Sevilla,Getafe,4,1,H,1.4,3.7,7.5,2007-08-25,2007/2008,1,SP1,4-1,3,-6.1,2007-08-25SevillaGetafe
26/08/07,Ath Bilbao,Osasuna,0,0,D,2.1,2.9,3.4,2007-08-26,2007/2008,1,SP1,0-0,0,-1.2999999999999998,2007-08-26Ath BilbaoOsasuna
26/08/07,Espanol,Valladolid,0,1,A,1.7,3.3,4.5,2007-08-26,2007/2008,1,SP1,0-1,-1,-2.8,2007-08-26EspanolValladolid
26/08/07,La Coruna,Almeria,0,3,A,1.6,3.5,5.0,2007-08-26,2007/2008,1,SP1,0-3,-3,-3.4,2007-08-26La CorunaAlmeria
26/08/07,Mallorca,Levante,3,0,H,1.85,3.1,4.0,2007-08-26,2007/2008,1,SP1,3-0,3,-2.15,2007-08-26MallorcaLevante
26/08/07,Murcia,Zaragoza,2,1,H,3.1,3.0,2.2,2007-08-26,2007/2008,1,SP1,2-1,1,0.8999999999999999,2007-08-26MurciaZaragoza
26/08/07,Recreativo,Betis,1,1,D,2.2,3.0,3.1,2007-08-26,2007/2008,1,SP1,1-1,0,-0.8999999999999999,2007-08-26RecreativoBetis
26/08/07,Santander,Barcelona,0,0,D,6.0,3.6,1.5,2007-08-26,2007/2008,1,SP1,0-0,0,4.5,2007-08-26SantanderBarcelona
26/08/07,Valencia,Villarreal,0,3,A,1.75,3.2,4.3,2007-08-26,2007/2008,2,SP1,0-3,-3,-2.55,2007-08-26ValenciaVillarreal
01/09/07,Levante,Murcia,0,0,D,2.1,3.1,3.2,2007-09-01,2007/2008,2,SP1,0-0,0,-1.1,2007-09-01LevanteMurcia
01/09/07,Zaragoza,Santander,1,1,D,1.75,3.2,4.3,2007-09-01,2007/2008,2,SP1,1-1,0,-2.55,2007-09-01ZaragozaSantander
02/09/07,Almeria,Valencia,1,2,A,3.2,3.1,2.1,2007-09-02,2007/2008,2,SP1,1-2,-1,1.1,2007-09-02AlmeriaValencia
02/09/07,Ath Madrid,Mallorca,1,1,D,1.65,3.4,4.7,2007-09-02,2007/2008,2,SP1,1-1,0,-3.0500000000000003,2007-09-02Ath MadridMallorca
02/09/07,Barcelona,Ath Bilbao,3,1,H,1.22,4.8,11.0,2007-09-02,2007/2008,2,SP1,3-1,2,-9.78,2007-09-02BarcelonaAth Bilbao
02/09/07,Betis,Espanol,2,2,D,2.1,3.0,3.3,2007-09-02,2007/2008,2,SP1,2-2,0,-1.1999999999999997,2007-09-02BetisEspanol
02/09/07,Getafe,Recreativo,1,1,D,2.0,3.1,3.4,2007-09-02,2007/2008,2,SP1,1-1,0,-1.4,2007-09-02GetafeRecreativo
02/09/07,Valladolid,La Coruna,2,2,D,2.2,3.1,3.0,2007-09-02,2007/2008,2,SP1,2-2,0,-0.7999999999999998,2007-09-02ValladolidLa Coruna
02/09/07,Villarreal,Real Madrid,0,5,A,3.1,3.0,2.2,2007-09-02,2007/2008,3,SP1,0-5,-5,0.8999999999999999,2007-09-02VillarrealReal Madrid
15/09/07,Ath Bilbao,Zaragoza,1,1,D,2.3,3.0,2.9,2007-09-15,2007/2008,3,SP1,1-1,0,-0.6000000000000001,2007-09-15Ath BilbaoZaragoza
