Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,IWH,IWD,IWA,datetime,season,game_day,league,result,goal_diff,odds_diff,game_id
08/08/2015,Bournemouth,Aston Villa,0,1,A,2.1,3.3,3.3,2015-08-08,2015/2016,1,E0,0-1,-1,-1.1999999999999997,2015-08-08BournemouthAston Villa
08/08/2015,Chelsea,Swansea,2,2,D,1.33,4.8,8.3,2015-08-08,2015/2016,1,E0,2-2,0,-6.970000000000001,2015-08-08ChelseaSwansea
08/08/2015,Everton,Watford,2,2,D,1.7,3.6,4.7,2015-08-08,2015/2016,1,E0,2-2,0,-3.0,2015-08-08EvertonWatford
08/08/2015,Leicester,Sunderland,4,2,H,2.0,3.3,3.6,2015-08-08,2015/2016,1,E0,4-2,2,-1.6,2015-08-08LeicesterSunderland
08/08/2015,Man United,Tottenham,1,0,H,1.65,3.6,5.1,2015-08-08,2015/2016,1,E0,1-0,1,-3.4499999999999997,2015-08-08Man UnitedTottenham
08/08/2015,Norwich,Crystal Palace,1,3,A,2.4,3.2,2.85,2015-08-08,2015/2016,1,E0,1-3,-2,-0.4500000000000002,2015-08-08NorwichCrystal Palace
09/08/2015,Arsenal,West Ham,0,2,A,1.33,4.8,8.3,2015-08-09,2015/2016,1,E0,0-2,-2,-6.970000000000001,2015-08-09ArsenalWest Ham
09/08/2015,Newcastle,Southampton,2,2,D,2.65,3.3,2.5,2015-08-09,2015/2016,1,E0,2-2,0,0.1499999999999999,2015-08-09NewcastleSouthampton
09/08/2015,Stoke,Liverpool,0,1,A,2.9,3.3,2.3,2015-08-09,2015/2016,1,E0,0-1,-1,0.6000000000000001,2015-08-09StokeLiverpool
10/08/2015,West Brom,Man City,0,3,A,5.1,3.6,1.65,2015-08-10,2015/2016,2,E0,0-3,-3,3.4499999999999997,2015-08-10West BromMan City
14/08/2015,Aston Villa,Man United,0,1,A,5.0,3.6,1.67,2015-08-14,2015/2016,2,E0,0-1,-1,3.33,2015-08-14Aston VillaMan United
15/08/2015,Southampton,Everton,0,3,A,2.1,3.2,3.4,2015-08-15,2015/2016,2,E0,0-3,-3,-1.2999999999999998,2015-08-15SouthamptonEverton
15/08/2015,Sunderland,Norwich,1,3,A,2.3,3.3,2.9,2015-08-15,2015/2016,2,E0,1-3,-2,-0.6000000000000001,2015-08-15SunderlandNorwich
15/08/2015,Swansea,Newcastle,2,0,H,1.9,3.45,3.8,2015-08-15,2015/2016,2,E0,2-0,2,-1.9,2015-08-15SwanseaNewcastle
15/08/2015,Tottenham,Stoke,2,2,D,1.7,3.6,4.7,2015-08-15,2015/2016,2,E0,2-2,0,-3.0,2015-08-15TottenhamStoke
15/08/2015,Watford,West Brom,0,0,D,2.4,3.2,2.85,2015-08-15,2015/2016,2,E0,0-0,0,-0.4500000000000002,2015-08-15WatfordWest Brom
15/08/2015,West Ham,Leicester,1,2,A,2.2,3.3,3.1,2015-08-15,2015/2016,2,E0,1-2,-1,-0.8999999999999999,2015-08-15West HamLeicester
16/08/2015,Crystal Palace,Arsenal,1,2,A,4.7,3.6,1.7,2015-08-16,2015/2016,2,E0,1-2,-1,3.0,2015-08-16Crystal PalaceArsenal
16/08/2015,Man City,Chelsea,3,0,H,2.1,3.3,3.3,2015-08-16,2015/2016,3,E0,3-0,3,-1.1999999999999997,2015-08-16Man CityChelsea
17/08/2015,Liverpool,Bournemouth,1,0,H,1.4,4.4,7.3,2015-08-17,2015/2016,3,E0,1-0,1,-5.9,2015-08-17LiverpoolBournemouth
22/08/2015,Crystal Palace,Aston Villa,2,1,H,1.9,3.4,3.9,2015-08-22,2015/2016,3,E0,2-1,1,-2.0,2015-08-22Crystal PalaceAston Villa
22/08/2015,Leicester,Tottenham,1,1,D,2.6,3.2,2.6,2015-08-22,2015/2016,3,E0,1-1,0,0.0,2015-08-22LeicesterTottenham
22/08/2015,Man United,Newcastle,0,0,D,1.35,4.8,7.6,2015-08-22,2015/2016,3,E0,0-0,0,-6.25,2015-08-22Man UnitedNewcastle
22/08/2015,Norwich,Stoke,1,1,D,2.4,3.2,2.85,2015-08-22,2015/2016,3,E0,1-1,0,-0.4500000000000002,2015-08-22NorwichStoke
22/08/2015,Sunderland,Swansea,1,1,D,3.3,3.3,2.1,2015-08-22,2015/2016,3,E0,1-1,0,1.1999999999999997,2015-08-22SunderlandSwansea
22/08/2015,West Ham,Bournemouth,3,4,A,2.2,3.2,3.2,2015-08-22,2015/2016,3,E0,3-4,-1,-1.0,2015-08-22West HamBournemouth
23/08/2015,Everton,Man City,0,2,A,4.7,3.6,1.7,2015-08-23,2015/2016,3,E0,0-2,-2,3.0,2015-08-23EvertonMan City
23/08/2015,Watford,Southampton,0,0,D,2.6,3.2,2.6,2015-08-23,2015/2016,4,E0,0-0,0,0.0,2015-08-23WatfordSouthampton
23/08/2015,West Brom,Chelsea,2,3,A,5.1,3.6,1.65,2015-08-23,2015/2016,4,E0,2-3,-1,3.4499999999999997,2015-08-23West BromChelsea
24/08/2015,Arsenal,Liverpool,0,0,D,1.8,3.5,4.2,2015-08-24,2015/2016,4,E0,0-0,0,-2.4000000000000004,2015-08-24ArsenalLiverpool
29/08/2015,Aston Villa,Sunderland,2,2,D,1.9,3.45,3.8,2015-08-29,2015/2016,4,E0,2-2,0,-1.9,2015-08-29Aston VillaSunderland
29/08/2015,Bournemouth,Leicester,1,1,D,2.2,3.2,3.2,2015-08-29,2015/2016,4,E0,1-1,0,-1.0,2015-08-29BournemouthLeicester
29/08/2015,Chelsea,Crystal Palace,1,2,A,1.33,4.8,8.3,2015-08-29,2015/2016,4,E0,1-2,-1,-6.970000000000001,2015-08-29ChelseaCrystal Palace
29/08/2015,Liverpool,West Ham,0,3,A,1.4,4.4,7.3,2015-08-29,2015/2016,4,E0,0-3,-3,-5.9,2015-08-29LiverpoolWest Ham
29/08/2015,Man City,Watford,2,0,H,1.2,5.8,13.0,2015-08-29,2015/2016,4,E0,2-0,2,-11.8,2015-08-29Man CityWatford
29/08/2015,Newcastle,Arsenal,0,1,A,5.0,3.9,1.6,2015-08-29,2015/2016,4,E0,0-1,-1,3.4,2015-08-29NewcastleArsenal
29/08/2015,Stoke,West Brom,0,1,A,2.0,3.3,3.6,2015-08-29,2015/2016,5,E0,0-1,-1,-1.6,2015-08-29StokeWest Brom
29/08/2015,Tottenham,Everton,0,0,D,2.0,3.3,3.6,2015-08-29,2015/2016,5,E0,0-0,0,-1.6,2015-08-29TottenhamEverton
30/08/2015,Southampton,Norwich,3,0,H,1.9,3.45,3.8,2015-08-30,2015/2016,5,E0,3-0,3,-1.9,2015-08-30SouthamptonNorwich
30/08/2015,Swansea,Man United,2,1,H,3.2,3.2,2.2,2015-08-30,2015/2016,5,E0,2-1,1,1.0,2015-08-30SwanseaMan United
12/09/2015,Arsenal,Stoke,2,0,H,1.3,5.0,9.0,2015-09-12,2015/2016,5,E0,2-0,2,-7.7,2015-09-12ArsenalStoke
12/09/2015,Crystal Palace,Man City,0,1,A,5.4,3.7,1.6,2015-09-12,2015/2016,5,E0,0-1,-1,3.8000000000000003,2015-09-12Crystal PalaceMan City
12/09/2015,Everton,Chelsea,3,1,H,3.6,3.3,2.0,2015-09-12,2015/2016,5,E0,3-1,2,1.6,2015-09-12EvertonChelsea
12/09/2015,Man United,Liverpool,3,1,H,1.85,3.45,4.0,2015-09-12,2015/2016,5,E0,3-1,2,-2.15,2015-09-12Man UnitedLiverpool
12/09/2015,Norwich,Bournemouth,3,1,H,2.3,3.3,2.9,2015-09-12,2015/2016,5,E0,3-1,2,-0.6000000000000001,2015-09-12NorwichBournemouth
12/09/2015,Watford,Swansea,1,0,H,2.6,3.2,2.6,2015-09-12,2015/2016,6,E0,1-0,1,0.0,2015-09-12WatfordSwansea
12/09/2015,West Brom,Southampton,0,0,D,2.65,3.3,2.5,2015-09-12,2015/2016,6,E0,0-0,0,0.1499999999999999,2015-09-12West BromSouthampton
13/09/2015,Leicester,Aston Villa,3,2,H,1.85,3.45,4.0,2015-09-13,2015/2016,6,E0,3-2,1,-2.15,2015-09-13LeicesterAston Villa
13/09/2015,Sunderland,Tottenham,0,1,A,3.6,3.3,2.0,2015-09-13,2015/2016,6,E0,0-1,-1,1.6,2015-09-13SunderlandTottenham
14/09/2015,West Ham,Newcastle,2,0,H,2.1,3.3,3.3,2015-09-14,2015/2016,6,E0,2-0,2,-1.1999999999999997,2015-09-14West HamNewcastle
19/09/2015,Aston Villa,West Brom,0,1,A,2.3,3.2,3.0,2015-09-19,2015/2016,6,E0,0-1,-1,-0.7000000000000002,2015-09-19Aston VillaWest Brom
19/09/2015,Bournemouth,Sunderland,2,0,H,1.75,3.5,4.5,2015-09-19,2015/2016,6,E0,2-0,2,-2.75,2015-09-19BournemouthSunderland
19/09/2015,Chelsea,Arsenal,2,0,H,2.3,3.2,3.0,2015-09-19,2015/2016,6,E0,2-0,2,-0.7000000000000002,2015-09-19ChelseaArsenal
19/09/2015,Man City,West Ham,1,2,A,1.25,5.5,10.3,2015-09-19,2015/2016,6,E0,1-2,-1,-9.05,2015-09-19Man CityWest Ham
19/09/2015,Newcastle,Watford,1,2,A,2.4,3.3,2.75,2015-09-19,2015/2016,7,E0,1-2,-1,-0.3500000000000001,2015-09-19NewcastleWatford
19/09/2015,Stoke,Leicester,2,2,D,2.4,3.2,2.85,2015-09-19,2015/2016,7,E0,2-2,0,-0.4500000000000002,2015-09-19StokeLeicester
19/09/2015,Swansea,Everton,0,0,D,2.3,3.2,3.0,2015-09-19,2015/2016,7,E0,0-0,0,-0.7000000000000002,2015-09-19SwanseaEverton
20/09/2015,Liverpool,Norwich,1,1,D,1.55,3.9,5.6,2015-09-20,2015/2016,7,E0,1-1,0,-4.05,2015-09-20LiverpoolNorwich
20/09/2015,Southampton,Man United,2,3,A,3.0,3.2,2.3,2015-09-20,2015/2016,7,E0,2-3,-1,0.7000000000000002,2015-09-20SouthamptonMan United
20/09/2015,Tottenham,Crystal Palace,1,0,H,1.85,3.45,4.0,2015-09-20,2015/2016,7,E0,1-0,1,-2.15,2015-09-20TottenhamCrystal Palace
26/09/2015,Leicester,Arsenal,2,5,A,3.8,3.45,1.9,2015-09-26,2015/2016,7,E0,2-5,-3,1.9,2015-09-26LeicesterArsenal
26/09/2015,Liverpool,Aston Villa,3,2,H,1.5,4.0,6.1,2015-09-26,2015/2016,7,E0,3-2,1,-4.6,2015-09-26LiverpoolAston Villa
26/09/2015,Man United,Sunderland,3,0,H,1.2,5.8,13.0,2015-09-26,2015/2016,7,E0,3-0,3,-11.8,2015-09-26Man UnitedSunderland
26/09/2015,Newcastle,Chelsea,2,2,D,5.4,3.7,1.6,2015-09-26,2015/2016,8,E0,2-2,0,3.8000000000000003,2015-09-26NewcastleChelsea
26/09/2015,Southampton,Swansea,3,1,H,2.2,3.2,3.2,2015-09-26,2015/2016,8,E0,3-1,2,-1.0,2015-09-26SouthamptonSwansea
26/09/2015,Stoke,Bournemouth,2,1,H,2.5,3.2,2.75,2015-09-26,2015/2016,8,E0,2-1,1,-0.25,2015-09-26StokeBournemouth
26/09/2015,Tottenham,Man City,4,1,H,3.6,3.3,2.0,2015-09-26,2015/2016,8,E0,4-1,3,1.6,2015-09-26TottenhamMan City
26/09/2015,West Ham,Norwich,2,2,D,2.1,3.3,3.3,2015-09-26,2015/2016,8,E0,2-2,0,-1.1999999999999997,2015-09-26West HamNorwich
27/09/2015,Watford,Crystal Palace,0,1,A,2.5,3.2,2.75,2015-09-27,2015/2016,8,E0,0-1,-1,-0.25,2015-09-27WatfordCrystal Palace
28/09/2015,West Brom,Everton,2,3,A,2.85,3.2,2.4,2015-09-28,2015/2016,8,E0,2-3,-1,0.4500000000000002,2015-09-28West BromEverton
03/10/2015,Aston Villa,Stoke,0,1,A,2.4,3.3,2.75,2015-10-03,2015/2016,8,E0,0-1,-1,-0.3500000000000001,2015-10-03Aston VillaStoke
03/10/2015,Bournemouth,Watford,1,1,D,2.1,3.3,3.3,2015-10-03,2015/2016,8,E0,1-1,0,-1.1999999999999997,2015-10-03BournemouthWatford
03/10/2015,Chelsea,Southampton,1,3,A,1.7,3.6,4.7,2015-10-03,2015/2016,9,E0,1-3,-2,-3.0,2015-10-03ChelseaSouthampton
03/10/2015,Crystal Palace,West Brom,2,0,H,1.8,3.5,4.2,2015-10-03,2015/2016,9,E0,2-0,2,-2.4000000000000004,2015-10-03Crystal PalaceWest Brom
03/10/2015,Man City,Newcastle,6,1,H,1.25,5.5,10.3,2015-10-03,2015/2016,9,E0,6-1,5,-9.05,2015-10-03Man CityNewcastle
03/10/2015,Norwich,Leicester,1,2,A,2.3,3.3,2.9,2015-10-03,2015/2016,9,E0,1-2,-1,-0.6000000000000001,2015-10-03NorwichLeicester
03/10/2015,Sunderland,West Ham,2,2,D,2.9,3.3,2.3,2015-10-03,2015/2016,9,E0,2-2,0,0.6000000000000001,2015-10-03SunderlandWest Ham
04/10/2015,Arsenal,Man United,3,0,H,2.1,3.3,3.3,2015-10-04,2015/2016,9,E0,3-0,3,-1.1999999999999997,2015-10-04ArsenalMan United
04/10/2015,Everton,Liverpool,1,1,D,2.6,3.2,2.6,2015-10-04,2015/2016,9,E0,1-1,0,0.0,2015-10-04EvertonLiverpool
04/10/2015,Swansea,Tottenham,2,2,D,2.6,3.2,2.6,2015-10-04,2015/2016,9,E0,2-2,0,0.0,2015-10-04SwanseaTottenham
17/10/2015,Chelsea,Aston Villa,2,0,H,1.35,4.8,7.6,2015-10-17,2015/2016,9,E0,2-0,2,-6.25,2015-10-17ChelseaAston Villa
17/10/2015,Crystal Palace,West Ham,1,3,A,1.9,3.45,3.8,2015-10-17,2015/2016,10,E0,1-3,-2,-1.9,2015-10-17Crystal PalaceWest Ham
17/10/2015,Everton,Man United,0,3,A,2.9,3.3,2.3,2015-10-17,2015/2016,10,E0,0-3,-3,0.6000000000000001,2015-10-17EvertonMan United
17/10/2015,Man City,Bournemouth,5,1,H,1.3,5.0,9.0,2015-10-17,2015/2016,10,E0,5-1,4,-7.7,2015-10-17Man CityBournemouth
17/10/2015,Southampton,Leicester,2,2,D,1.8,3.5,4.2,2015-10-17,2015/2016,10,E0,2-2,0,-2.4000000000000004,2015-10-17SouthamptonLeicester
17/10/2015,Tottenham,Liverpool,0,0,D,2.5,3.2,2.75,2015-10-17,2015/2016,10,E0,0-0,0,-0.25,2015-10-17TottenhamLiverpool
17/10/2015,Watford,Arsenal,0,3,A,5.0,3.9,1.6,2015-10-17,2015/2016,10,E0,0-3,-3,3.4,2015-10-17WatfordArsenal
17/10/2015,West Brom,Sunderland,1,0,H,1.85,3.45,4.0,2015-10-17,2015/2016,10,E0,1-0,1,-2.15,2015-10-17West BromSunderland
18/10/2015,Newcastle,Norwich,6,2,H,2.5,3.3,2.65,2015-10-18,2015/2016,10,E0,6-2,4,-0.1499999999999999,2015-10-18NewcastleNorwich
19/10/2015,Swansea,Stoke,0,1,A,2.0,3.3,3.6,2015-10-19,2015/2016,10,E0,0-1,-1,-1.6,2015-10-19SwanseaStoke
24/10/2015,Arsenal,Everton,2,1,H,1.45,4.0,7.0,2015-10-24,2015/2016,11,E0,2-1,1,-5.55,2015-10-24ArsenalEverton
24/10/2015,Aston Villa,Swansea,1,2,A,2.75,3.2,2.5,2015-10-24,2015/2016,11,E0,1-2,-1,0.25,2015-10-24Aston VillaSwansea
24/10/2015,Leicester,Crystal Palace,1,0,H,2.2,3.2,3.2,2015-10-24,2015/2016,11,E0,1-0,1,-1.0,2015-10-24LeicesterCrystal Palace
24/10/2015,Norwich,West Brom,0,1,A,2.1,3.3,3.3,2015-10-24,2015/2016,11,E0,0-1,-1,-1.1999999999999997,2015-10-24NorwichWest Brom
24/10/2015,Stoke,Watford,0,2,A,2.0,3.3,3.6,2015-10-24,2015/2016,11,E0,0-2,-2,-1.6,2015-10-24StokeWatford
24/10/2015,West Ham,Chelsea,2,1,H,3.8,3.45,1.9,2015-10-24,2015/2016,11,E0,2-1,1,1.9,2015-10-24West HamChelsea
25/10/2015,Bournemouth,Tottenham,1,5,A,3.2,3.2,2.2,2015-10-25,2015/2016,11,E0,1-5,-4,1.0,2015-10-25BournemouthTottenham
25/10/2015,Liverpool,Southampton,1,1,D,1.85,3.45,4.0,2015-10-25,2015/2016,11,E0,1-1,0,-2.15,2015-10-25LiverpoolSouthampton
25/10/2015,Man United,Man City,0,0,D,2.6,3.2,2.6,2015-10-25,2015/2016,11,E0,0-0,0,0.0,2015-10-25Man UnitedMan City
25/10/2015,Sunderland,Newcastle,3,0,H,2.3,3.3,2.9,2015-10-25,2015/2016,12,E0,3-0,3,-0.6000000000000001,2015-10-25SunderlandNewcastle
31/10/2015,Chelsea,Liverpool,1,3,A,2.1,3.2,3.4,2015-10-31,2015/2016,12,E0,1-3,-2,-1.2999999999999998,2015-10-31ChelseaLiverpool
31/10/2015,Crystal Palace,Man United,0,0,D,3.4,3.2,2.1,2015-10-31,2015/2016,12,E0,0-0,0,1.2999999999999998,2015-10-31Crystal PalaceMan United
31/10/2015,Man City,Norwich,2,1,H,1.22,5.5,12.0,2015-10-31,2015/2016,12,E0,2-1,1,-10.78,2015-10-31Man CityNorwich
31/10/2015,Newcastle,Stoke,0,0,D,2.5,3.3,2.65,2015-10-31,2015/2016,12,E0,0-0,0,-0.1499999999999999,2015-10-31NewcastleStoke
31/10/2015,Swansea,Arsenal,0,3,A,4.7,3.6,1.7,2015-10-31,2015/2016,12,E0,0-3,-3,3.0,2015-10-31SwanseaArsenal
31/10/2015,Watford,West Ham,2,0,H,2.6,3.2,2.6,2015-10-31,2015/2016,12,E0,2-0,2,0.0,2015-10-31WatfordWest Ham
31/10/2015,West Brom,Leicester,2,3,A,2.65,3.3,2.5,2015-10-31,2015/2016,12,E0,2-3,-1,0.1499999999999999,2015-10-31West BromLeicester
01/11/2015,Everton,Sunderland,6,2,H,1.5,4.0,6.1,2015-11-01,2015/2016,12,E0,6-2,4,-4.6,2015-11-01EvertonSunderland
01/11/2015,Southampton,Bournemouth,2,0,H,1.55,4.0,5.5,2015-11-01,2015/2016,13,E0,2-0,2,-3.95,2015-11-01SouthamptonBournemouth
02/11/2015,Tottenham,Aston Villa,3,1,H,1.4,4.4,7.3,2015-11-02,2015/2016,13,E0,3-1,2,-5.9,2015-11-02TottenhamAston Villa
07/11/2015,Bournemouth,Newcastle,0,1,A,2.2,3.3,3.1,2015-11-07,2015/2016,13,E0,0-1,-1,-0.8999999999999999,2015-11-07BournemouthNewcastle
07/11/2015,Leicester,Watford,2,1,H,1.85,3.45,4.0,2015-11-07,2015/2016,13,E0,2-1,1,-2.15,2015-11-07LeicesterWatford
07/11/2015,Man United,West Brom,2,0,H,1.35,4.8,7.6,2015-11-07,2015/2016,13,E0,2-0,2,-6.25,2015-11-07Man UnitedWest Brom
07/11/2015,Norwich,Swansea,1,0,H,2.5,3.3,2.65,2015-11-07,2015/2016,13,E0,1-0,1,-0.1499999999999999,2015-11-07NorwichSwansea
07/11/2015,Stoke,Chelsea,1,0,H,3.3,3.3,2.1,2015-11-07,2015/2016,13,E0,1-0,1,1.1999999999999997,2015-11-07StokeChelsea
07/11/2015,Sunderland,Southampton,0,1,A,4.0,3.45,1.85,2015-11-07,2015/2016,13,E0,0-1,-1,2.15,2015-11-07SunderlandSouthampton
07/11/2015,West Ham,Everton,1,1,D,2.5,3.3,2.65,2015-11-07,2015/2016,13,E0,1-1,0,-0.1499999999999999,2015-11-07West HamEverton
08/11/2015,Arsenal,Tottenham,1,1,D,1.6,3.9,5.0,2015-11-08,2015/2016,14,E0,1-1,0,-3.4,2015-11-08ArsenalTottenham
08/11/2015,Aston Villa,Man City,0,0,D,6.1,4.0,1.5,2015-11-08,2015/2016,14,E0,0-0,0,4.6,2015-11-08Aston VillaMan City
08/11/2015,Liverpool,Crystal Palace,1,2,A,1.6,3.7,5.4,2015-11-08,2015/2016,14,E0,1-2,-1,-3.8000000000000003,2015-11-08LiverpoolCrystal Palace
21/11/2015,Chelsea,Norwich,1,0,H,1.4,4.4,7.3,2015-11-21,2015/2016,14,E0,1-0,1,-5.9,2015-11-21ChelseaNorwich
21/11/2015,Everton,Aston Villa,4,0,H,1.55,3.9,5.6,2015-11-21,2015/2016,14,E0,4-0,4,-4.05,2015-11-21EvertonAston Villa
21/11/2015,Man City,Liverpool,1,4,A,1.7,3.6,4.7,2015-11-21,2015/2016,14,E0,1-4,-3,-3.0,2015-11-21Man CityLiverpool
21/11/2015,Newcastle,Leicester,0,3,A,2.65,3.3,2.5,2015-11-21,2015/2016,14,E0,0-3,-3,0.1499999999999999,2015-11-21NewcastleLeicester
21/11/2015,Southampton,Stoke,0,1,A,1.65,3.6,5.1,2015-11-21,2015/2016,14,E0,0-1,-1,-3.4499999999999997,2015-11-21SouthamptonStoke
21/11/2015,Swansea,Bournemouth,2,2,D,1.9,3.45,3.8,2015-11-21,2015/2016,14,E0,2-2,0,-1.9,2015-11-21SwanseaBournemouth
21/11/2015,Watford,Man United,1,2,A,3.8,3.45,1.9,2015-11-21,2015/2016,15,E0,1-2,-1,1.9,2015-11-21WatfordMan United
21/11/2015,West Brom,Arsenal,2,1,H,5.6,3.9,1.55,2015-11-21,2015/2016,15,E0,2-1,1,4.05,2015-11-21West BromArsenal
22/11/2015,Tottenham,West Ham,4,1,H,1.6,3.7,5.4,2015-11-22,2015/2016,15,E0,4-1,3,-3.8000000000000003,2015-11-22TottenhamWest Ham
23/11/2015,Crystal Palace,Sunderland,0,1,A,1.65,3.6,5.1,2015-11-23,2015/2016,15,E0,0-1,-1,-3.4499999999999997,2015-11-23Crystal PalaceSunderland
28/11/2015,Aston Villa,Watford,2,3,A,2.5,3.3,2.65,2015-11-28,2015/2016,15,E0,2-3,-1,-0.1499999999999999,2015-11-28Aston VillaWatford
28/11/2015,Bournemouth,Everton,3,3,D,2.75,3.3,2.4,2015-11-28,2015/2016,15,E0,3-3,0,0.3500000000000001,2015-11-28BournemouthEverton
28/11/2015,Crystal Palace,Newcastle,5,1,H,1.75,3.5,4.5,2015-11-28,2015/2016,15,E0,5-1,4,-2.75,2015-11-28Crystal PalaceNewcastle
28/11/2015,Leicester,Man United,1,1,D,2.9,3.3,2.3,2015-11-28,2015/2016,15,E0,1-1,0,0.6000000000000001,2015-11-28LeicesterMan United
28/11/2015,Man City,Southampton,3,1,H,1.5,4.0,6.1,2015-11-28,2015/2016,15,E0,3-1,2,-4.6,2015-11-28Man CitySouthampton
28/11/2015,Sunderland,Stoke,2,0,H,2.75,3.3,2.4,2015-11-28,2015/2016,16,E0,2-0,2,0.3500000000000001,2015-11-28SunderlandStoke
29/11/2015,Liverpool,Swansea,1,0,H,1.5,4.0,6.1,2015-11-29,2015/2016,16,E0,1-0,1,-4.6,2015-11-29LiverpoolSwansea
29/11/2015,Norwich,Arsenal,1,1,D,6.1,4.0,1.5,2015-11-29,2015/2016,16,E0,1-1,0,4.6,2015-11-29NorwichArsenal
29/11/2015,Tottenham,Chelsea,0,0,D,2.6,3.2,2.6,2015-11-29,2015/2016,16,E0,0-0,0,0.0,2015-11-29TottenhamChelsea
29/11/2015,West Ham,West Brom,1,1,D,2.0,3.3,3.6,2015-11-29,2015/2016,16,E0,1-1,0,-1.6,2015-11-29West HamWest Brom
05/12/2015,Arsenal,Sunderland,3,1,H,1.22,5.5,12.0,2015-12-05,2015/2016,16,E0,3-1,2,-10.78,2015-12-05ArsenalSunderland
05/12/2015,Chelsea,Bournemouth,0,1,A,1.35,4.8,7.6,2015-12-05,2015/2016,16,E0,0-1,-1,-6.25,2015-12-05ChelseaBournemouth
05/12/2015,Man United,West Ham,0,0,D,1.4,4.4,7.3,2015-12-05,2015/2016,16,E0,0-0,0,-5.9,2015-12-05Man UnitedWest Ham
05/12/2015,Southampton,Aston Villa,1,1,D,1.45,4.0,7.0,2015-12-05,2015/2016,16,E0,1-1,0,-5.55,2015-12-05SouthamptonAston Villa
05/12/2015,Stoke,Man City,2,0,H,4.7,3.6,1.7,2015-12-05,2015/2016,17,E0,2-0,2,3.0,2015-12-05StokeMan City
05/12/2015,Swansea,Leicester,0,3,A,2.65,3.3,2.5,2015-12-05,2015/2016,17,E0,0-3,-3,0.1499999999999999,2015-12-05SwanseaLeicester
05/12/2015,Watford,Norwich,2,0,H,2.0,3.3,3.6,2015-12-05,2015/2016,17,E0,2-0,2,-1.6,2015-12-05WatfordNorwich
05/12/2015,West Brom,Tottenham,1,1,D,3.8,3.45,1.9,2015-12-05,2015/2016,17,E0,1-1,0,1.9,2015-12-05West BromTottenham
06/12/2015,Newcastle,Liverpool,2,0,H,5.4,3.7,1.6,2015-12-06,2015/2016,17,E0,2-0,2,3.8000000000000003,2015-12-06NewcastleLiverpool
07/12/2015,Everton,Crystal Palace,1,1,D,2.0,3.3,3.6,2015-12-07,2015/2016,17,E0,1-1,0,-1.6,2015-12-07EvertonCrystal Palace
