Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,IWH,IWD,IWA,datetime,season,game_day,league,result,goal_diff,odds_diff,game_id
14/08/10,Aston Villa,West Ham,3,0,H,1.8,3.4,4.0,2010-08-14,2010/2011,1,E0,3-0,3,-2.2,2010-08-14Aston VillaWest Ham
14/08/10,Blackburn,Everton,1,0,H,2.55,3.2,2.5,2010-08-14,2010/2011,1,E0,1-0,1,0.04999999999999982,2010-08-14BlackburnEverton
14/08/10,Bolton,Fulham,0,0,D,2.2,3.2,3.0,2010-08-14,2010/2011,1,E0,0-0,0,-0.7999999999999998,2010-08-14BoltonFulham
14/08/10,Chelsea,West Brom,6,0,H,1.15,6.2,14.0,2010-08-14,2010/2011,1,E0,6-0,6,-12.85,2010-08-14ChelseaWest Brom
14/08/10,Sunderland,Birmingham,2,2,D,2.1,3.2,3.2,2010-08-14,2010/2011,1,E0,2-2,0,-1.1,2010-08-14SunderlandBirmingham
14/08/10,Tottenham,Man City,0,0,D,2.4,3.2,2.7,2010-08-14,2010/2011,1,E0,0-0,0,-0.30000000000000027,2010-08-14TottenhamMan City
14/08/10,Wigan,Blackpool,0,4,A,1.9,3.3,3.7,2010-08-14,2010/2011,1,E0,0-4,-4,-1.8000000000000003,2010-08-14WiganBlackpool
14/08/10,Wolves,Stoke,2,1,H,2.3,3.2,2.8,2010-08-14,2010/2011,1,E0,2-1,1,-0.5,2010-08-14WolvesStoke
15/08/10,Liverpool,Arsenal,1,1,D,2.4,3.2,2.7,2010-08-15,2010/2011,1,E0,1-1,0,-0.30000000000000027,2010-08-15LiverpoolArsenal
16/08/10,Man United,Newcastle,3,0,H,1.22,5.3,11.0,2010-08-16,2010/2011,2,E0,3-0,3,-9.78,2010-08-16Man UnitedNewcastle
21/08/10,Arsenal,Blackpool,6,0,H,1.17,5.8,13.0,2010-08-21,2010/2011,2,E0,6-0,6,-11.83,2010-08-21ArsenalBlackpool
21/08/10,Birmingham,Blackburn,2,1,H,2.3,3.2,2.8,2010-08-21,2010/2011,2,E0,2-1,1,-0.5,2010-08-21BirminghamBlackburn
21/08/10,Everton,Wolves,1,1,D,1.5,3.8,5.7,2010-08-21,2010/2011,2,E0,1-1,0,-4.2,2010-08-21EvertonWolves
21/08/10,Stoke,Tottenham,1,2,A,3.2,3.2,2.1,2010-08-21,2010/2011,2,E0,1-2,-1,1.1,2010-08-21StokeTottenham
21/08/10,West Brom,Sunderland,1,0,H,2.4,3.2,2.7,2010-08-21,2010/2011,2,E0,1-0,1,-0.30000000000000027,2010-08-21West BromSunderland
21/08/10,West Ham,Bolton,1,3,A,2.2,3.3,2.9,2010-08-21,2010/2011,2,E0,1-3,-2,-0.6999999999999997,2010-08-21West HamBolton
21/08/10,Wigan,Chelsea,0,6,A,9.0,4.9,1.28,2010-08-21,2010/2011,2,E0,0-6,-6,7.72,2010-08-21WiganChelsea
22/08/10,Fulham,Man United,2,2,D,5.4,3.7,1.55,2010-08-22,2010/2011,2,E0,2-2,0,3.8500000000000005,2010-08-22FulhamMan United
22/08/10,Newcastle,Aston Villa,6,0,H,2.8,3.2,2.3,2010-08-22,2010/2011,3,E0,6-0,6,0.5,2010-08-22NewcastleAston Villa
23/08/10,Man City,Liverpool,3,0,H,2.4,3.2,2.7,2010-08-23,2010/2011,3,E0,3-0,3,-0.30000000000000027,2010-08-23Man CityLiverpool
28/08/10,Blackburn,Arsenal,1,2,A,5.0,3.6,1.6,2010-08-28,2010/2011,3,E0,1-2,-1,3.4,2010-08-28BlackburnArsenal
28/08/10,Blackpool,Fulham,2,2,D,2.7,3.2,2.4,2010-08-28,2010/2011,3,E0,2-2,0,0.30000000000000027,2010-08-28BlackpoolFulham
28/08/10,Chelsea,Stoke,2,0,H,1.12,7.0,14.0,2010-08-28,2010/2011,3,E0,2-0,2,-12.879999999999999,2010-08-28ChelseaStoke
28/08/10,Man United,West Ham,3,0,H,1.17,5.8,13.0,2010-08-28,2010/2011,3,E0,3-0,3,-11.83,2010-08-28Man UnitedWest Ham
28/08/10,Tottenham,Wigan,0,1,A,1.25,5.0,10.0,2010-08-28,2010/2011,3,E0,0-1,-1,-8.75,2010-08-28TottenhamWigan
28/08/10,Wolves,Newcastle,1,1,D,2.4,3.2,2.7,2010-08-28,2010/2011,3,E0,1-1,0,-0.30000000000000027,2010-08-28WolvesNewcastle
29/08/10,Aston Villa,Everton,1,0,H,2.4,3.2,2.7,2010-08-29,2010/2011,3,E0,1-0,1,-0.30000000000000027,2010-08-29Aston VillaEverton
29/08/10,Bolton,Birmingham,2,2,D,2.2,3.2,3.0,2010-08-29,2010/2011,4,E0,2-2,0,-0.7999999999999998,2010-08-29BoltonBirmingham
29/08/10,Liverpool,West Brom,1,0,H,1.2,5.5,12.0,2010-08-29,2010/2011,4,E0,1-0,1,-10.8,2010-08-29LiverpoolWest Brom
29/08/10,Sunderland,Man City,1,0,H,3.7,3.3,1.9,2010-08-29,2010/2011,4,E0,1-0,1,1.8000000000000003,2010-08-29SunderlandMan City
11/09/10,Arsenal,Bolton,4,1,H,1.2,5.5,12.0,2010-09-11,2010/2011,4,E0,4-1,3,-10.8,2010-09-11ArsenalBolton
11/09/10,Everton,Man United,3,3,D,3.8,3.4,1.85,2010-09-11,2010/2011,4,E0,3-3,0,1.9499999999999997,2010-09-11EvertonMan United
11/09/10,Fulham,Wolves,2,1,H,1.8,3.4,4.0,2010-09-11,2010/2011,4,E0,2-1,1,-2.2,2010-09-11FulhamWolves
11/09/10,Man City,Blackburn,1,1,D,1.35,4.5,7.3,2010-09-11,2010/2011,4,E0,1-1,0,-5.949999999999999,2010-09-11Man CityBlackburn
11/09/10,Newcastle,Blackpool,0,2,A,1.6,3.6,5.0,2010-09-11,2010/2011,4,E0,0-2,-2,-3.4,2010-09-11NewcastleBlackpool
11/09/10,West Brom,Tottenham,1,1,D,3.3,3.3,2.0,2010-09-11,2010/2011,4,E0,1-1,0,1.2999999999999998,2010-09-11West BromTottenham
11/09/10,West Ham,Chelsea,1,3,A,7.3,4.5,1.35,2010-09-11,2010/2011,5,E0,1-3,-2,5.949999999999999,2010-09-11West HamChelsea
11/09/10,Wigan,Sunderland,1,1,D,2.3,3.2,2.8,2010-09-11,2010/2011,5,E0,1-1,0,-0.5,2010-09-11WiganSunderland
12/09/10,Birmingham,Liverpool,0,0,D,2.8,3.2,2.3,2010-09-12,2010/2011,5,E0,0-0,0,0.5,2010-09-12BirminghamLiverpool
13/09/10,Stoke,Aston Villa,2,1,H,2.55,3.2,2.55,2010-09-13,2010/2011,5,E0,2-1,1,0.0,2010-09-13StokeAston Villa
18/09/10,Aston Villa,Bolton,1,1,D,1.8,3.4,4.0,2010-09-18,2010/2011,5,E0,1-1,0,-2.2,2010-09-18Aston VillaBolton
18/09/10,Blackburn,Fulham,1,1,D,2.05,3.2,3.3,2010-09-18,2010/2011,5,E0,1-1,0,-1.25,2010-09-18BlackburnFulham
18/09/10,Everton,Newcastle,0,1,A,1.7,3.5,4.4,2010-09-18,2010/2011,5,E0,0-1,-1,-2.7,2010-09-18EvertonNewcastle
18/09/10,Stoke,West Ham,1,1,D,2.0,3.3,3.3,2010-09-18,2010/2011,5,E0,1-1,0,-1.2999999999999998,2010-09-18StokeWest Ham
18/09/10,Sunderland,Arsenal,1,1,D,4.4,3.5,1.7,2010-09-18,2010/2011,5,E0,1-1,0,2.7,2010-09-18SunderlandArsenal
18/09/10,Tottenham,Wolves,3,1,H,1.4,4.1,7.0,2010-09-18,2010/2011,6,E0,3-1,2,-5.6,2010-09-18TottenhamWolves
18/09/10,West Brom,Birmingham,3,1,H,2.4,3.1,2.8,2010-09-18,2010/2011,6,E0,3-1,2,-0.3999999999999999,2010-09-18West BromBirmingham
19/09/10,Chelsea,Blackpool,4,0,H,1.12,7.0,14.0,2010-09-19,2010/2011,6,E0,4-0,4,-12.879999999999999,2010-09-19ChelseaBlackpool
19/09/10,Man United,Liverpool,3,2,H,1.75,3.4,4.3,2010-09-19,2010/2011,6,E0,3-2,1,-2.55,2010-09-19Man UnitedLiverpool
19/09/10,Wigan,Man City,0,2,A,4.0,3.4,1.8,2010-09-19,2010/2011,6,E0,0-2,-2,2.2,2010-09-19WiganMan City
25/09/10,Arsenal,West Brom,2,3,A,1.2,5.5,12.0,2010-09-25,2010/2011,6,E0,2-3,-1,-10.8,2010-09-25ArsenalWest Brom
25/09/10,Birmingham,Wigan,0,0,D,1.85,3.4,3.8,2010-09-25,2010/2011,6,E0,0-0,0,-1.9499999999999997,2010-09-25BirminghamWigan
25/09/10,Blackpool,Blackburn,1,2,A,2.75,3.2,2.35,2010-09-25,2010/2011,6,E0,1-2,-1,0.3999999999999999,2010-09-25BlackpoolBlackburn
25/09/10,Fulham,Everton,0,0,D,2.5,3.2,2.6,2010-09-25,2010/2011,6,E0,0-0,0,-0.10000000000000009,2010-09-25FulhamEverton
25/09/10,Liverpool,Sunderland,2,2,D,1.45,3.9,6.5,2010-09-25,2010/2011,7,E0,2-2,0,-5.05,2010-09-25LiverpoolSunderland
25/09/10,Man City,Chelsea,1,0,H,3.0,3.2,2.2,2010-09-25,2010/2011,7,E0,1-0,1,0.7999999999999998,2010-09-25Man CityChelsea
25/09/10,West Ham,Tottenham,1,0,H,3.1,3.3,2.1,2010-09-25,2010/2011,7,E0,1-0,1,1.0,2010-09-25West HamTottenham
26/09/10,Bolton,Man United,2,2,D,5.5,3.9,1.5,2010-09-26,2010/2011,7,E0,2-2,0,4.0,2010-09-26BoltonMan United
26/09/10,Newcastle,Stoke,1,2,A,2.0,3.3,3.3,2010-09-26,2010/2011,7,E0,1-2,-1,-1.2999999999999998,2010-09-26NewcastleStoke
26/09/10,Wolves,Aston Villa,1,2,A,2.6,3.2,2.5,2010-09-26,2010/2011,7,E0,1-2,-1,0.10000000000000009,2010-09-26WolvesAston Villa
02/10/10,Birmingham,Everton,0,2,A,2.55,3.2,2.55,2010-10-02,2010/2011,7,E0,0-2,-2,0.0,2010-10-02BirminghamEverton
02/10/10,Stoke,Blackburn,1,0,H,2.2,3.2,3.0,2010-10-02,2010/2011,7,E0,1-0,1,-0.7999999999999998,2010-10-02StokeBlackburn
02/10/10,Sunderland,Man United,0,0,D,4.4,3.5,1.7,2010-10-02,2010/2011,7,E0,0-0,0,2.7,2010-10-02SunderlandMan United
02/10/10,Tottenham,Aston Villa,2,1,H,1.85,3.4,3.8,2010-10-02,2010/2011,8,E0,2-1,1,-1.9499999999999997,2010-10-02TottenhamAston Villa
02/10/10,West Brom,Bolton,1,1,D,2.1,3.2,3.2,2010-10-02,2010/2011,8,E0,1-1,0,-1.1,2010-10-02West BromBolton
