Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,IWH,IWD,IWA,datetime,season,game_day,league,result,goal_diff,odds_diff,game_id
16/08/14,Arsenal,Crystal Palace,2.0,1.0,H,1.3,5.0,9.0,2014-08-16,2014/2015,1,E0,2-1,1.0,-7.7,2014-08-16ArsenalCrystal Palace
16/08/14,Leicester,Everton,2.0,2.0,D,2.9,3.3,2.3,2014-08-16,2014/2015,1,E0,2-2,0.0,0.6000000000000001,2014-08-16LeicesterEverton
16/08/14,Man United,Swansea,1.0,2.0,A,1.33,5.0,8.0,2014-08-16,2014/2015,1,E0,1-2,-1.0,-6.67,2014-08-16Man UnitedSwansea
16/08/14,QPR,Hull,0.0,1.0,A,2.3,3.3,2.9,2014-08-16,2014/2015,1,E0,0-1,-1.0,-0.6000000000000001,2014-08-16QPRHull
16/08/14,Stoke,Aston Villa,0.0,1.0,A,2.0,3.3,3.6,2014-08-16,2014/2015,1,E0,0-1,-1.0,-1.6,2014-08-16StokeAston Villa
16/08/14,West Brom,Sunderland,2.0,2.0,D,2.2,3.3,3.1,2014-08-16,2014/2015,1,E0,2-2,0.0,-0.8999999999999999,2014-08-16West BromSunderland
16/08/14,West Ham,Tottenham,0.0,1.0,A,3.1,3.3,2.2,2014-08-16,2014/2015,1,E0,0-1,-1.0,0.8999999999999999,2014-08-16West HamTottenham
17/08/14,Liverpool,Southampton,2.0,1.0,H,1.35,4.8,7.6,2014-08-17,2014/2015,1,E0,2-1,1.0,-6.25,2014-08-17LiverpoolSouthampton
17/08/14,Newcastle,Man City,0.0,2.0,A,4.9,3.7,1.65,2014-08-17,2014/2015,1,E0,0-2,-2.0,3.2500000000000004,2014-08-17NewcastleMan City
18/08/14,Burnley,Chelsea,1.0,3.0,A,6.8,4.6,1.4,2014-08-18,2014/2015,2,E0,1-3,-2.0,5.4,2014-08-18BurnleyChelsea
23/08/14,Aston Villa,Newcastle,0.0,0.0,D,2.3,3.3,2.9,2014-08-23,2014/2015,2,E0,0-0,0.0,-0.6000000000000001,2014-08-23Aston VillaNewcastle
23/08/14,Chelsea,Leicester,2.0,0.0,H,1.22,5.5,12.0,2014-08-23,2014/2015,2,E0,2-0,2.0,-10.78,2014-08-23ChelseaLeicester
23/08/14,Crystal Palace,West Ham,1.0,3.0,A,2.3,3.3,2.9,2014-08-23,2014/2015,2,E0,1-3,-2.0,-0.6000000000000001,2014-08-23Crystal PalaceWest Ham
23/08/14,Everton,Arsenal,2.0,2.0,D,2.75,3.3,2.4,2014-08-23,2014/2015,2,E0,2-2,0.0,0.3500000000000001,2014-08-23EvertonArsenal
23/08/14,Southampton,West Brom,0.0,0.0,D,1.95,3.35,3.7,2014-08-23,2014/2015,2,E0,0-0,0.0,-1.7500000000000002,2014-08-23SouthamptonWest Brom
23/08/14,Swansea,Burnley,1.0,0.0,H,1.7,3.6,4.7,2014-08-23,2014/2015,2,E0,1-0,1.0,-3.0,2014-08-23SwanseaBurnley
24/08/14,Hull,Stoke,1.0,1.0,D,2.3,3.3,2.9,2014-08-24,2014/2015,2,E0,1-1,0.0,-0.6000000000000001,2014-08-24HullStoke
24/08/14,Sunderland,Man United,1.0,1.0,D,4.9,3.7,1.65,2014-08-24,2014/2015,2,E0,1-1,0.0,3.2500000000000004,2014-08-24SunderlandMan United
24/08/14,Tottenham,QPR,4.0,0.0,H,1.45,4.0,7.0,2014-08-24,2014/2015,3,E0,4-0,4.0,-5.55,2014-08-24TottenhamQPR
25/08/14,Man City,Liverpool,3.0,1.0,H,1.85,3.45,4.0,2014-08-25,2014/2015,3,E0,3-1,2.0,-2.15,2014-08-25Man CityLiverpool
30/08/14,Burnley,Man United,0.0,0.0,D,5.6,3.9,1.55,2014-08-30,2014/2015,3,E0,0-0,0.0,4.05,2014-08-30BurnleyMan United
30/08/14,Everton,Chelsea,3.0,6.0,A,3.6,3.3,2.0,2014-08-30,2014/2015,3,E0,3-6,-3.0,1.6,2014-08-30EvertonChelsea
30/08/14,Man City,Stoke,0.0,1.0,A,1.2,5.8,13.0,2014-08-30,2014/2015,3,E0,0-1,-1.0,-11.8,2014-08-30Man CityStoke
30/08/14,Newcastle,Crystal Palace,3.0,3.0,D,1.75,3.5,4.5,2014-08-30,2014/2015,3,E0,3-3,0.0,-2.75,2014-08-30NewcastleCrystal Palace
30/08/14,QPR,Sunderland,1.0,0.0,H,2.5,3.3,2.65,2014-08-30,2014/2015,3,E0,1-0,1.0,-0.1499999999999999,2014-08-30QPRSunderland
30/08/14,Swansea,West Brom,3.0,0.0,H,1.8,3.5,4.2,2014-08-30,2014/2015,3,E0,3-0,3.0,-2.4000000000000004,2014-08-30SwanseaWest Brom
30/08/14,West Ham,Southampton,1.0,3.0,A,2.5,3.3,2.65,2014-08-30,2014/2015,3,E0,1-3,-2.0,-0.1499999999999999,2014-08-30West HamSouthampton
31/08/14,Aston Villa,Hull,2.0,1.0,H,2.1,3.3,3.3,2014-08-31,2014/2015,4,E0,2-1,1.0,-1.1999999999999997,2014-08-31Aston VillaHull
31/08/14,Leicester,Arsenal,1.0,1.0,D,4.5,3.5,1.75,2014-08-31,2014/2015,4,E0,1-1,0.0,2.75,2014-08-31LeicesterArsenal
31/08/14,Tottenham,Liverpool,0.0,3.0,A,2.6,3.2,2.6,2014-08-31,2014/2015,4,E0,0-3,-3.0,0.0,2014-08-31TottenhamLiverpool
13/09/14,Arsenal,Man City,2.0,2.0,D,2.75,3.3,2.4,2014-09-13,2014/2015,4,E0,2-2,0.0,0.3500000000000001,2014-09-13ArsenalMan City
13/09/14,Chelsea,Swansea,4.0,2.0,H,1.3,5.0,9.0,2014-09-13,2014/2015,4,E0,4-2,2.0,-7.7,2014-09-13ChelseaSwansea
13/09/14,Crystal Palace,Burnley,0.0,0.0,D,2.0,3.3,3.6,2014-09-13,2014/2015,4,E0,0-0,0.0,-1.6,2014-09-13Crystal PalaceBurnley
13/09/14,Liverpool,Aston Villa,0.0,1.0,A,1.27,5.2,10.0,2014-09-13,2014/2015,4,E0,0-1,-1.0,-8.73,2014-09-13LiverpoolAston Villa
13/09/14,Southampton,Newcastle,4.0,0.0,H,1.9,3.45,3.8,2014-09-13,2014/2015,4,E0,4-0,4.0,-1.9,2014-09-13SouthamptonNewcastle
13/09/14,Stoke,Leicester,0.0,1.0,A,2.0,3.3,3.6,2014-09-13,2014/2015,4,E0,0-1,-1.0,-1.6,2014-09-13StokeLeicester
13/09/14,Sunderland,Tottenham,2.0,2.0,D,3.6,3.3,2.0,2014-09-13,2014/2015,5,E0,2-2,0.0,1.6,2014-09-13SunderlandTottenham
13/09/14,West Brom,Everton,0.0,2.0,A,3.2,3.2,2.2,2014-09-13,2014/2015,5,E0,0-2,-2.0,1.0,2014-09-13West BromEverton
14/09/14,Man United,QPR,4.0,0.0,H,1.27,5.2,10.0,2014-09-14,2014/2015,5,E0,4-0,4.0,-8.73,2014-09-14Man UnitedQPR
15/09/14,Hull,West Ham,2.0,2.0,D,2.3,3.3,2.9,2014-09-15,2014/2015,5,E0,2-2,0.0,-0.6000000000000001,2014-09-15HullWest Ham
20/09/14,Aston Villa,Arsenal,0.0,3.0,A,4.0,3.45,1.85,2014-09-20,2014/2015,5,E0,0-3,-3.0,2.15,2014-09-20Aston VillaArsenal
20/09/14,Burnley,Sunderland,0.0,0.0,D,2.6,3.1,2.7,2014-09-20,2014/2015,5,E0,0-0,0.0,-0.10000000000000009,2014-09-20BurnleySunderland
20/09/14,Newcastle,Hull,2.0,2.0,D,2.15,3.3,3.2,2014-09-20,2014/2015,5,E0,2-2,0.0,-1.0500000000000003,2014-09-20NewcastleHull
20/09/14,QPR,Stoke,2.0,2.0,D,2.6,3.1,2.7,2014-09-20,2014/2015,5,E0,2-2,0.0,-0.10000000000000009,2014-09-20QPRStoke
20/09/14,Swansea,Southampton,0.0,1.0,A,2.4,3.3,2.75,2014-09-20,2014/2015,5,E0,0-1,-1.0,-0.3500000000000001,2014-09-20SwanseaSouthampton
20/09/14,West Ham,Liverpool,3.0,1.0,H,4.3,3.6,1.75,2014-09-20,2014/2015,6,E0,3-1,2.0,2.55,2014-09-20West HamLiverpool
21/09/14,Everton,Crystal Palace,2.0,3.0,A,1.45,4.0,7.0,2014-09-21,2014/2015,6,E0,2-3,-1.0,-5.55,2014-09-21EvertonCrystal Palace
21/09/14,Leicester,Man United,5.0,3.0,H,5.6,3.9,1.55,2014-09-21,2014/2015,6,E0,5-3,2.0,4.05,2014-09-21LeicesterMan United
21/09/14,Man City,Chelsea,1.0,1.0,D,2.4,3.3,2.75,2014-09-21,2014/2015,6,E0,1-1,0.0,-0.3500000000000001,2014-09-21Man CityChelsea
21/09/14,Tottenham,West Brom,0.0,1.0,A,1.5,4.0,6.1,2014-09-21,2014/2015,6,E0,0-1,-1.0,-4.6,2014-09-21TottenhamWest Brom
27/09/14,Arsenal,Tottenham,1.0,1.0,D,1.8,3.5,4.2,2014-09-27,2014/2015,6,E0,1-1,0.0,-2.4000000000000004,2014-09-27ArsenalTottenham
27/09/14,Chelsea,Aston Villa,3.0,0.0,H,1.25,5.5,10.3,2014-09-27,2014/2015,6,E0,3-0,3.0,-9.05,2014-09-27ChelseaAston Villa
27/09/14,Crystal Palace,Leicester,2.0,0.0,H,2.5,3.2,2.75,2014-09-27,2014/2015,6,E0,2-0,2.0,-0.25,2014-09-27Crystal PalaceLeicester
27/09/14,Hull,Man City,2.0,4.0,A,5.5,3.8,1.57,2014-09-27,2014/2015,6,E0,2-4,-2.0,3.9299999999999997,2014-09-27HullMan City
27/09/14,Liverpool,Everton,1.0,1.0,D,1.8,3.5,4.2,2014-09-27,2014/2015,7,E0,1-1,0.0,-2.4000000000000004,2014-09-27LiverpoolEverton
27/09/14,Man United,West Ham,2.0,1.0,H,1.35,4.8,7.6,2014-09-27,2014/2015,7,E0,2-1,1.0,-6.25,2014-09-27Man UnitedWest Ham
