Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,IWH,IWD,IWA,datetime,season,game_day,league,result,goal_diff,odds_diff,game_id
30/08/08,Sampdoria,Inter,1,1,D,4.2,3.0,1.85,2008-08-30,2008/2009,1,I1,1-1,0,2.35,2008-08-30SampdoriaInter
30/08/08,Udinese,Palermo,3,1,H,2.0,3.0,3.6,2008-08-30,2008/2009,1,I1,3-1,2,-1.6,2008-08-30UdinesePalermo
31/08/08,Atalanta,Siena,1,0,H,1.85,3.1,4.0,2008-08-31,2008/2009,1,I1,1-0,1,-2.15,2008-08-31AtalantaSiena
31/08/08,Cagliari,Lazio,1,4,A,2.6,2.9,2.7,2008-08-31,2008/2009,1,I1,1-4,-3,-0.10000000000000009,2008-08-31CagliariLazio
31/08/08,Catania,Genoa,1,0,H,2.3,2.9,3.0,2008-08-31,2008/2009,1,I1,1-0,1,-0.7000000000000002,2008-08-31CataniaGenoa
31/08/08,Chievo,Reggina,2,1,H,2.1,2.9,3.4,2008-08-31,2008/2009,1,I1,2-1,1,-1.2999999999999998,2008-08-31ChievoReggina
31/08/08,Fiorentina,Juventus,1,1,D,2.55,3.1,2.55,2008-08-31,2008/2009,1,I1,1-1,0,0.0,2008-08-31FiorentinaJuventus
31/08/08,Milan,Bologna,1,2,A,1.3,4.4,8.5,2008-08-31,2008/2009,1,I1,1-2,-1,-7.2,2008-08-31MilanBologna
31/08/08,Roma,Napoli,1,1,D,1.5,3.5,6.3,2008-08-31,2008/2009,1,I1,1-1,0,-4.8,2008-08-31RomaNapoli
31/08/08,Torino,Lecce,3,0,H,1.85,3.0,4.2,2008-08-31,2008/2009,2,I1,3-0,3,-2.35,2008-08-31TorinoLecce
13/09/08,Inter,Catania,2,1,H,1.22,4.8,11.0,2008-09-13,2008/2009,2,I1,2-1,1,-9.78,2008-09-13InterCatania
13/09/08,Palermo,Roma,3,1,H,3.3,3.0,2.1,2008-09-13,2008/2009,2,I1,3-1,2,1.1999999999999997,2008-09-13PalermoRoma
14/09/08,Bologna,Atalanta,0,1,A,2.2,2.8,3.3,2008-09-14,2008/2009,2,I1,0-1,-1,-1.0999999999999996,2008-09-14BolognaAtalanta
14/09/08,Genoa,Milan,2,0,H,4.0,3.2,1.8,2008-09-14,2008/2009,2,I1,2-0,2,2.2,2008-09-14GenoaMilan
14/09/08,Juventus,Udinese,1,0,H,1.5,3.5,6.3,2008-09-14,2008/2009,2,I1,1-0,1,-4.8,2008-09-14JuventusUdinese
14/09/08,Lazio,Sampdoria,2,0,H,2.1,2.9,3.4,2008-09-14,2008/2009,2,I1,2-0,2,-1.2999999999999998,2008-09-14LazioSampdoria
14/09/08,Lecce,Chievo,2,0,H,2.3,2.9,3.0,2008-09-14,2008/2009,2,I1,2-0,2,-0.7000000000000002,2008-09-14LecceChievo
14/09/08,Napoli,Fiorentina,2,1,H,2.4,2.9,2.9,2008-09-14,2008/2009,2,I1,2-1,1,-0.5,2008-09-14NapoliFiorentina
14/09/08,Reggina,Torino,1,1,D,2.4,2.9,2.9,2008-09-14,2008/2009,3,I1,1-1,0,-0.5,2008-09-14RegginaTorino
14/09/08,Siena,Cagliari,2,0,H,2.0,2.9,3.7,2008-09-14,2008/2009,3,I1,2-0,2,-1.7000000000000002,2008-09-14SienaCagliari
20/09/08,Catania,Atalanta,1,0,H,2.3,2.9,3.0,2008-09-20,2008/2009,3,I1,1-0,1,-0.7000000000000002,2008-09-20CataniaAtalanta
20/09/08,Roma,Reggina,3,0,H,1.25,4.6,10.5,2008-09-20,2008/2009,3,I1,3-0,3,-9.25,2008-09-20RomaReggina
