Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,IWH,IWD,IWA,datetime,season,game_day,league,result,goal_diff,odds_diff,game_id
27/08/11,Granada,Betis,0,1,A,2.3,3.2,2.8,2011-08-27,2011/2012,1,SP1,0-1,-1,-0.5,2011-08-27GranadaBetis
27/08/11,Sp Gijon,Sociedad,1,2,A,2.0,3.3,3.3,2011-08-27,2011/2012,1,SP1,1-2,-1,-1.2999999999999998,2011-08-27Sp GijonSociedad
27/08/11,Valencia,Santander,4,3,H,1.5,3.8,5.7,2011-08-27,2011/2012,1,SP1,4-3,1,-4.2,2011-08-27ValenciaSantander
28/08/11,Ath Bilbao,Vallecano,1,1,D,1.6,3.6,5.0,2011-08-28,2011/2012,1,SP1,1-1,0,-3.4,2011-08-28Ath BilbaoVallecano
28/08/11,Ath Madrid,Osasuna,0,0,D,1.5,3.8,5.7,2011-08-28,2011/2012,1,SP1,0-0,0,-4.2,2011-08-28Ath MadridOsasuna
28/08/11,Getafe,Levante,1,1,D,1.85,3.4,3.8,2011-08-28,2011/2012,1,SP1,1-1,0,-1.9499999999999997,2011-08-28GetafeLevante
28/08/11,Mallorca,Espanol,1,0,H,2.0,3.3,3.3,2011-08-28,2011/2012,1,SP1,1-0,1,-1.2999999999999998,2011-08-28MallorcaEspanol
28/08/11,Sevilla,Malaga,2,1,H,1.85,3.4,3.8,2011-08-28,2011/2012,1,SP1,2-1,1,-1.9499999999999997,2011-08-28SevillaMalaga
28/08/11,Zaragoza,Real Madrid,0,6,A,8.0,5.0,1.3,2011-08-28,2011/2012,1,SP1,0-6,-6,6.7,2011-08-28ZaragozaReal Madrid
29/08/11,Barcelona,Villarreal,5,0,H,1.3,4.8,8.5,2011-08-29,2011/2012,2,SP1,5-0,5,-7.2,2011-08-29BarcelonaVillarreal
10/09/11,Real Madrid,Getafe,4,2,H,1.12,7.0,14.0,2011-09-10,2011/2012,2,SP1,4-2,2,-12.879999999999999,2011-09-10Real MadridGetafe
10/09/11,Sociedad,Barcelona,2,2,D,11.0,5.3,1.22,2011-09-10,2011/2012,2,SP1,2-2,0,9.78,2011-09-10SociedadBarcelona
10/09/11,Valencia,Ath Madrid,1,0,H,1.95,3.3,3.6,2011-09-10,2011/2012,2,SP1,1-0,1,-1.6500000000000001,2011-09-10ValenciaAth Madrid
