Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,IWH,IWD,IWA,datetime,season,game_day,league,result,goal_diff,odds_diff,game_id
30/08/08,Espanol,Valladolid,1,0,H,1.75,3.2,4.3,2008-08-30,2008/2009,1,SP1,1-0,1,-2.55,2008-08-30EspanolValladolid
30/08/08,Valencia,Mallorca,3,0,H,1.7,3.3,4.5,2008-08-30,2008/2009,1,SP1,3-0,3,-2.8,2008-08-30ValenciaMallorca
31/08/08,Ath Bilbao,Almeria,1,3,A,2.0,3.0,3.6,2008-08-31,2008/2009,1,SP1,1-3,-2,-1.6,2008-08-31Ath BilbaoAlmeria
31/08/08,Ath Madrid,Malaga,4,0,H,1.45,3.6,7.0,2008-08-31,2008/2009,1,SP1,4-0,4,-5.55,2008-08-31Ath MadridMalaga
31/08/08,Betis,Recreativo,0,1,A,1.9,3.1,3.8,2008-08-31,2008/2009,1,SP1,0-1,-1,-1.9,2008-08-31BetisRecreativo
31/08/08,La Coruna,Real Madrid,2,1,H,3.2,3.1,2.1,2008-08-31,2008/2009,1,SP1,2-1,1,1.1,2008-08-31La CorunaReal Madrid
31/08/08,Numancia,Barcelona,1,0,H,6.0,3.6,1.5,2008-08-31,2008/2009,1,SP1,1-0,1,4.5,2008-08-31NumanciaBarcelona
31/08/08,Osasuna,Villarreal,1,1,D,2.8,3.1,2.3,2008-08-31,2008/2009,1,SP1,1-1,0,0.5,2008-08-31OsasunaVillarreal
31/08/08,Santander,Sevilla,1,1,D,2.55,3.1,2.55,2008-08-31,2008/2009,1,SP1,1-1,0,0.0,2008-08-31SantanderSevilla
31/08/08,Sp Gijon,Getafe,1,2,A,2.4,3.0,2.8,2008-08-31,2008/2009,2,SP1,1-2,-1,-0.3999999999999999,2008-08-31Sp GijonGetafe
13/09/08,Barcelona,Santander,1,1,D,1.27,4.6,9.0,2008-09-13,2008/2009,2,SP1,1-1,0,-7.73,2008-09-13BarcelonaSantander
13/09/08,Valladolid,Ath Madrid,2,1,H,2.8,3.1,2.3,2008-09-13,2008/2009,2,SP1,2-1,1,0.5,2008-09-13ValladolidAth Madrid
