Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,IWH,IWD,IWA,datetime,season,game_day,league,result,goal_diff,odds_diff,game_id
19/08/17,Juventus,Cagliari,3,0,H,1.15,7.0,15.0,2017-08-19,2017/2018,1,I1,3-0,3,-13.85,2017-08-19JuventusCagliari
19/08/17,Verona,Napoli,1,3,A,7.3,4.1,1.43,2017-08-19,2017/2018,1,I1,1-3,-2,5.87,2017-08-19VeronaNapoli
20/08/17,Atalanta,Roma,0,1,A,3.1,3.3,2.2,2017-08-20,2017/2018,1,I1,0-1,-1,0.8999999999999999,2017-08-20AtalantaRoma
20/08/17,Bologna,Torino,1,1,D,2.75,3.3,2.4,2017-08-20,2017/2018,1,I1,1-1,0,0.3500000000000001,2017-08-20BolognaTorino
20/08/17,Crotone,Milan,0,3,A,5.6,3.9,1.55,2017-08-20,2017/2018,1,I1,0-3,-3,4.05,2017-08-20CrotoneMilan
20/08/17,Inter,Fiorentina,3,0,H,1.6,3.7,5.4,2017-08-20,2017/2018,1,I1,3-0,3,-3.8000000000000003,2017-08-20InterFiorentina
20/08/17,Lazio,Spal,0,0,D,1.3,5.0,9.0,2017-08-20,2017/2018,1,I1,0-0,0,-7.7,2017-08-20LazioSpal
20/08/17,Sampdoria,Benevento,2,1,H,1.65,3.6,5.1,2017-08-20,2017/2018,1,I1,2-1,1,-3.4499999999999997,2017-08-20SampdoriaBenevento
20/08/17,Sassuolo,Genoa,0,0,D,2.3,3.3,2.9,2017-08-20,2017/2018,1,I1,0-0,0,-0.6000000000000001,2017-08-20SassuoloGenoa
20/08/17,Udinese,Chievo,1,2,A,2.2,3.3,3.1,2017-08-20,2017/2018,2,I1,1-2,-1,-0.8999999999999999,2017-08-20UdineseChievo
26/08/17,Benevento,Bologna,0,1,A,2.6,3.2,2.6,2017-08-26,2017/2018,2,I1,0-1,-1,0.0,2017-08-26BeneventoBologna
26/08/17,Genoa,Juventus,2,4,A,7.3,4.4,1.4,2017-08-26,2017/2018,2,I1,2-4,-2,5.9,2017-08-26GenoaJuventus
26/08/17,Roma,Inter,1,3,A,2.2,3.3,3.1,2017-08-26,2017/2018,2,I1,1-3,-2,-0.8999999999999999,2017-08-26RomaInter
